lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
название	NOUN	1700	1700-1916	1700-1916_название_2882-16		При письме букв следует помогать детям усвоять очертание букв, давая каждой букве особое название: так, буква и будет две палочки с двумя крючками вниз; о -- будет нолик, или кружочек; а -- нолик с палочкою; е -- полунолик и т. д. Приучив писать восемь гласных, поставленных на 19-й странице азбуки, и, конечно, после их звукового изучения, о котором будет речь ниже, следует упражнять детей в письме слогов из гласных: ая, ея и т. д., с которыми они уже познакомились по звуку.	89:97	0:478
название	NOUN	1700	1700-1916	1700-1916_название_2850-16		Название Мендели толкуют разно.	0:8	0:31
название	NOUN	1700	1700-1916	1700-1916_название_2852-16		Всё было на руках у куренного атамана, который за это обыкновенно носил название батька.	72:80	0:88
название	NOUN	1700	1700-1916	1700-1916_название_2890-16		Аголегмюты в свою очередь вытеснили природных обитателей устья Нушагала, которые переселились на восточную половину полуострова Аляски, и известны нам теперь под названиями Северновских и Угашенцов.	162:172	0:198
название	NOUN	1700	1700-1916	1700-1916_название_2854-16		При этом выясняется также и то обстоятельство, что имеющиеся обычные названия нормальных алкогольных радикалов уже недостаточны для рационального обозначения всех изомерных алкоголен высших рядов, и с этой целью надо дать самостоятельные названия соответствующим радикалам псевдоалкоголей.	69:77	0:289
название	NOUN	1700	1700-1916	1700-1916_название_2856-16		Основывались они на выдающихся в море мысах или у устьев небольших речек, от которых и получали свои названия.	101:109	0:110
название	NOUN	1700	1700-1916	1700-1916_название_2880-16		Еще более завлекло меня название их -- Павликиане.	24:32	0:50
название	NOUN	1700	1700-1916	1700-1916_название_2888-16		Лучше тебе попрощаться с огромными хоромами, с пространными грунтами, с великолепными названиями, нежели разстаться с душевным миром, зделав через сопротивление твое внутренним себе неприятелем так чуднаго, сильнаго и непобедимаго духа, самые ливанские кедры стирающаго.	86:96	0:270
название	NOUN	1700	1700-1916	1700-1916_название_2858-16		Общее название им придумайте сами.	6:14	0:34
название	NOUN	1700	1700-1916	1700-1916_название_2860-16		Из великого, до сих пор не вполне оцененного романа Тургенева название это быстро перешло в обыкновенную разговорную речь.	62:70	0:122
название	NOUN	1700	1700-1916	1700-1916_название_2874-16		Меж тем штатское обмундированье для нас было готово, и на завтра был назначен разъезд буйной компании (она стала теперь достойна этого названия).	135:143	0:145
название	NOUN	1700	1700-1916	1700-1916_название_2840-16		Две комнаты занимали молодые, в одной жили Емельян и Симон, в четвертой -- Михей Зотыч, а пятая носила громкое название конторы, и пока в ней поселился Вахрушка.	111:119	0:161
название	NOUN	1700	1700-1916	1700-1916_название_2862-16		Седла, употребляемые для ослов, носят название элъ-бэрдаа, которое сохранилось в испанском языке, в слове alberda.	38:46	0:114
название	NOUN	1700	1700-1916	1700-1916_название_2878-16		Так я, дерптский студент, явился в виде геттингенского под названием Ленского; любезные мои сестрицы суть образцы его деревенских барышень, и чуть не Татьяна ли одна из них.	59:68	0:173
название	NOUN	1700	1700-1916	1700-1916_название_2864-16		Галера императрицы носила название "Днепр" и была отделана с необычайною пышностью.	26:34	0:83
название	NOUN	1700	1700-1916	1700-1916_название_2838-16		Такого рода бытие означается и словом, по крайней мере названием более или менее совершенным.	55:64	0:93
название	NOUN	1700	1700-1916	1700-1916_название_2866-16		Нам, дай господи, только не забыть названия да до кухни добежать, не перепутать; иной раз подаешь троим, четверым, в двух кабинетах -- дай бог только это упомнить.	35:43	0:163
название	NOUN	1700	1700-1916	1700-1916_название_2876-16		Так, всматриваясь и вслушиваясь в неясный еще тогда и новый у нас слух и говор о коммунизме, он наивно, искренно, почти про себя, мечтательно произнес однажды: "Конечно, будь у меня тысяч сто, их не стоило бы жертвовать, -- но будь у меня миллионы, я отдал бы их!" -- Кому, куда отдал бы В коммуну, для коммуны, на коммуну Любопытно было бы спросить, в какую кружку положил бы он эти миллионы, когда одно какое-то смутное понятие носилось в воздухе, кое-как перескочившее к нам через границу, и когда самое название "коммуны" было еще для многих ново.	507:515	0:551
название	NOUN	1700	1700-1916	1700-1916_название_2868-16		Случается, и очень часто, что, нашед на пути опытов своих или наблюдений один факт новый, или новообразный, стараются привязать к нему все испытанные прежде и составляют систему; а поелику сие название стало несколько смешно, то изображаемым доводам дают имя Теории, или умозрения.	193:201	0:281
название	NOUN	1700	1700-1916	1700-1916_название_2894-16		К этим промежуточным формам можно было бы присоединить еще состояние, известное под названием так называемой "активной меланхолии", где имеется резкое угнетенное состояние и одновременно двигательное возбуждение и, с другой стороны, всем известный raptus melancholicus, являющийся примером аффекта, при котором совмещается отрицательный тон с резким двигательным возбуждением.	84:93	0:376
название	NOUN	1992	1992-2016	1992-2016_название_2887-16		Это -- среда действующей двунаправленной системы машинного перевода с английского языка на русский и с русского на английский, известной под названием ЭТАП-3 (см. Апресян и др. 1992).	141:150	0:183
название	NOUN	1992	1992-2016	1992-2016_название_2875-16		По его требованию название заменили на: "Любовью за любовь". 603.	18:26	0:65
название	NOUN	1992	1992-2016	1992-2016_название_2885-16		Через два часа езды оказались в городке Паттайя -- в переводе название означает "ветер, дующий с юго-запада на северо-восток в начале сезона дождей".	62:70	0:149
название	NOUN	1992	1992-2016	1992-2016_название_2879-16		Со словом "отдых", например, связаны названия журналов: "Вояж.	37:45	0:62
название	NOUN	1992	1992-2016	1992-2016_название_2871-16		"В настоящее время названия такого рода уже не так популярны, тем более по такой цене", -- пояснил он.	19:27	0:102
название	NOUN	1992	1992-2016	1992-2016_название_2881-16		Ее название связано с легендой, повествующей об основании Карловых Вар.	3:11	0:71
название	NOUN	1992	1992-2016	1992-2016_название_2839-16		Серийный моногамщик Другая тенденция сексуальной жизни нашей "продвинутой" молодежи получила название "серийная моногамия".	93:101	0:123
название	NOUN	1992	1992-2016	1992-2016_название_2877-16		Например, именитые гости форума выходили на сцену под мелодию из знаменитого нонконформистского фильма 80-х "Курьер", а группа "Поющие вместе" вместо своего известного хита "Такого, как Путин" почему-то исполнила песню под названием "Вкладывай здесь".	223:232	0:251
название	NOUN	1992	1992-2016	1992-2016_название_2883-16		Второе, расхожее название ресторана было "У Людмилы".	17:25	0:53
название	NOUN	1992	1992-2016	1992-2016_название_2841-16		Апрель -- на концах веток появились какие-то райские цвета, каких не бывает на земле, каким не придуманы еще названия.	109:117	0:118
название	NOUN	1992	1992-2016	1992-2016_название_2891-16		Выписали на листе несколько названий, проголосовали.	28:36	0:52
название	NOUN	1992	1992-2016	1992-2016_название_2895-16		Во времена войны он летал на истребителе под названием "Вихрь".	45:54	0:63
название	NOUN	1992	1992-2016	1992-2016_название_2843-16		Сальмона связано родовое название "сальмонеллы", палочковидной кишечной бактерии, вызывающей такие заболевания, как сальмонеллёз и брюшной тиф.	25:33	0:143
название	NOUN	1992	1992-2016	1992-2016_название_2867-16		Сердцем системы является устройство под названием MyCasa Home Attendant ("Домашний слуга" или скорее "Домоправитель"), к которому подключаются всевозможные домашние приборы.	40:49	0:173
название	NOUN	1992	1992-2016	1992-2016_название_2865-16		-- И что они всполошились Наверняка и без твоих заметок эти газеты все равно что близнецы, даже названия похожи, -- вслух сказала Женя, а про себя подумала, что, пока Борода наивно рассказывает про свои почти детские, невредные хитрости, с ним еще можно иметь дело, хуже будет, если он решит, что рассказывать не стоит, а хитрить можно и нужно.	96:104	0:344
название	NOUN	1992	1992-2016	1992-2016_название_2863-16		В картине "Отдых после боя" -- хорошо поставленной сцене с хохочущими над какой-то забавной шуткой (у картины было второе название "Василий Теркин") веселыми благодушными солдатиками -- были изображены рядовые.	122:130	0:210
название	NOUN	1992	1992-2016	1992-2016_название_2861-16		О чем свидетельствует хотя бы его участие в перформансе, устроенном молодыми поэтами, художниками, музыкантами, журналистами Новосибирска в начале девяностых под названием "Лента Стебиуса", эпиграфом к которому стали строчки из стихотворения Владимира Берязева: Эту точку зрения своего ученика и младшего товарища-сподвижника Александр Иванович вполне разделял.	162:171	0:361
название	NOUN	1992	1992-2016	1992-2016_название_2859-16		Его авторское название легкое, поэтичное -- "Воздушный поцелуй".	14:22	0:64
название	NOUN	1992	1992-2016	1992-2016_название_2857-16		Черная обложка; имя -- красными буквами; название, "Перед снегом", белыми.	41:49	0:74
название	NOUN	1992	1992-2016	1992-2016_название_2855-16		Эта эпидемия получила название "испанка".	22:30	0:41
название	NOUN	1992	1992-2016	1992-2016_название_2853-16		Из высоких (больше 1 м) кустарников могут подмерзать в суровые зимы сорта с бледно-желтой и кремовой окраской цветков: "Ochroleuca", "Vilmoriniana", "William Purdom" (другое название "Purdomii"), которые к тому же характеризуются серовато-зеленым оттенком листвы.	174:182	0:263
название	NOUN	1992	1992-2016	1992-2016_название_2851-16		В начале декабря 2001 года "Известия" поместили полосу в защиту Смелянского под названием "Деграданс (Статусная интеллигенция не хочет приспосабливаться к новой реальности)".	80:89	0:174
название	NOUN	1992	1992-2016	1992-2016_название_2849-16		Некоторые следы давнего вмешательства можно проследить и сегодня, на что намекают и старые названия мест.	91:99	0:105
название	NOUN	1992	1992-2016	1992-2016_название_2847-16		Наконец, остров нашелся, он значился под другим названием.	48:57	0:58
название	NOUN	1992	1992-2016	1992-2016_название_2845-16		В качестве антипода советской традиции длинных названий и сложных аббревиатур в нэйминге очень быстро стали популярны имена собственные.	47:55	0:136
название	NOUN	1992	1992-2016	1992-2016_название_2873-16		Городская администрация призвала участников протестных акций покинуть улицы, но активисты движения Occupy Central ("Оккупируй Сентрал", по названию центрального делового округа города) планируют продолжать протестовать до тех пор, пока не будут удовлетворены их требования.	139:147	0:273
название	NOUN	1992	1992-2016	1992-2016_название_2893-16		-- Приличное название, по-моему, ничего смешного.	13:21	0:49
название	NOUN	1992	1992-2016	1992-2016_название_2837-16		Что же касается морских названий, то мне они понравились своим глубинным историческим смыслом и лаконизмом, идущим от древних немецких и голландских корней.	24:32	0:156
название	NOUN	1992	1992-2016	1992-2016_название_2889-16		Раз музыка определенным образом входит в замысел данных заметок (я называю свои пластинки, поскольку усматриваю в этом хороший способ обозначить, что, "наводя критику", ориентирую себя в куда более обширном культурном поле, нежели принадлежность к какому-либо "лагерю"; а заодно готов поверить, что возьмет и составится из моих винилов, кассет и сидюков какая-нибудь тайная фонотека, а из их названий сложится потаенный лингвистический сюжет -- о чем см. ниже), уместно будет и музыкальное сравнение.	392:400	0:500
название	NOUN	1992	1992-2016	1992-2016_название_2869-16		В мире сейчас в среднем на 1 млн. человек приходится 170 названий издаваемых в год книг, в России -- 350, а в Европе -- около 730.	57:65	0:130
