lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3519-15		Растет в основном в Западной Сибири, но встречается и в лесах Кавказа, в средней полосе.	81:87	0:88
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3537-15		День за днем, с перерывом на короткий ночной отдых, люди и техника, как на плацу, на длинных взлетно-посадочных полосах самозабвенно оттачивают шаг и равнение, чтобы пройти по Красной площади не хуже прошлогоднего.	112:119	0:214
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3543-15		Панк Боб таки цапнул за ручку и с усилием поднял саквояж с полосы.	59:65	0:66
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3539-15		Итак, новогодний праздник должен войти в каждый дом как начало иной полосы в жизни.	68:74	0:83
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3547-15		Набросив ее на переднее колесо, в одиночку, напрягши мощную спину в кожанке и косолапо упершись кроссовками, сдвинул и откатил самолетик со взлетно-посадочной полосы в асфальтовый "карман".	159:165	0:189
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3549-15		Эпипрокт сверху (рис. 291) с сильно расширенной и округленной вершиной, у начала расширенной части со светлым округлым вдавлением; базальный склерит четко очерчен, его длина примерно равна ширине; вентральный склерит широкий, выступает по сторонам эпипрокта в виде длинных полос, доходящих до расширенной вершинной части эпипрокта; боковые склериты с нечетко очерченной верхней стороной (рис. 292), их заостренные кончики просвечивают сверху сквозь светлую поверхность вершины эпипрокта; между ними расположены 2 продольных узких склерита, сливающиеся у вершины эпипрокта; из выемки на вершине эпипрокта выступает короткий светлый придаток; сбоку эпипрокт (рис. 292) на вершине широко округлен, его верхняя сторона в дистальной половине с большим округлым выступом.	273:278	0:765
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3551-15		Улица -- уже не улица, избяными островками, и не дорога: средняя полоса её заросла травой, остались от колей -- как две тропинки рядом.	65:71	0:135
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3553-15		Два высокомолекулярных белка (полосы а, b на рис. 2, а) представляли собой олигомерные формы НА, поскольку в редуцирующих условиях при разгонке во втором направлении они, как и НА с мол. массой 75 кД, распадались на субъединицы НА1 и НА2 (рис. 2, о. трек 3).	30:36	0:258
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3545-15		Огромный джип выскочил со свистом из переулка и резко встал, перегородив обе полосы, и заодно поворот налево.	77:83	0:109
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3527-15		Какое-то время там будет ограничение движения: транспорт будет двигаться по одной полосе, всю дорогу перекрывать пока не планиру-ется.	82:88	0:134
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3535-15		Пока дорога еще две полосы в обе стороны, можно предаться праздным размышлениям.	20:26	0:80
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3533-15		Носовой частью они должны были лечь на береговую полосу, быстро освободиться от груза (личного состава или боевой техники) и, развернувшись, быстро уйти в открытое море.	49:55	0:169
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3513-15		"Коллекция ушей" Что за странное название для газетной полосы.	55:61	0:62
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3515-15		Мы повернули, я помню, обратно, закат был теперь перед нами, розовые, перистые полосы в замирающем небе, розовые отсветы на тихих, почти неподвижных волнах.	79:85	0:156
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3517-15		За многие тысячи лет в этом месте образуются разные фигуры: круги, спирали, полосы.	76:82	0:83
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3521-15		Версии катастрофы я слышала такие: ЯК-42 взлетал с половины полосы (другая версия, что с неисправной резервной), потому что вторая половина полосы (по другой версии, исправная полоса) была не то заставлена машинами фээсбэшников, не то VIP-самолетами, не то зарезервирована под прилет Медведева или Собянина.	60:66	0:307
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3523-15		Душа радуется, когда открываешь сегодняшнюю костромскую прессу, в которой скучные "вести с полей" давно уступили место пестрым рекламным полосам и объявлениям об элитном досуге.	137:144	0:177
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3525-15		И об этом ДЕРЬМЕ СЭ сегодня пишет четыре полосы, а в будущем будет писать все восемь о таком же дерьме, потому что не пресекает хамские и неуважительные в адрес всех нас-болельщиков выходки истерика-Быстрова и Ко, а поощеряет их.	41:47	0:229
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3511-15		На одном развевается молдовский триколор, на другом -- голубой миротворческий, на третьем приднестровский -- красный с зеленой полосой.	127:134	0:135
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3495-15		А есть и такие, которые, напротив, были испытаны и по результатам исследований не рекомендованы к использованию в средней полосе.	122:128	0:129
