lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2903		Распределение красок в хвосте управляется правилом наложения двух одинаковых синусоид, в одних местах без сдвига по фазе, в других со сдвигом на 1/2 фазы.	51:60	0:154	2903	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2904		Смычка географии с историософией подразумевает наложение на сетку географических признаков сеток признаков исторических, которыми характеризуется Россия-Евразия как особый исторический мир...	47:56	0:191	2904	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2905		Наложение может быть двойным, тройным, ритмически-переменным и т. д. Последние три упражнения особенно полезны тем, кто хочет развить сильное зрительно-пространственное воображение.	0:9	0:181	2905	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2906		Вспоминаю пример сего славного грека, который вознес отечество свое на верх сияния и могущества, но с удовольствием и почтением исполнял самые низкие должности, наложением которых неблагодарное гражданство думало его унизить.	161:171	0:225	2906	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2907		Посидел с ними, полечил, как он это умеет, наложением рук, потом развязал, и те, конечно, не будь дураки, рванули когти, только их и видели.	43:53	0:140	2907	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2908		Толико всякой изобретатель далеко отстоит от последователей, в совершенстве его превосходящих. содержит одно токмо известие о покорении Сибири и приведении жителей к Шерте, и о наложении на них ясака, то есть дани, в мягкой рухляди состоящей.	177:186	0:242	2908	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2909		Но проникли они в эту семейную сцену лишь по перебою в механизме камеры, при случайном наложении кадров, и много яснее группа женщин: сестры Муза и Леля, племянницы бабы Кати, двоюродные сестры отца, мать -- и сбоку единственный мужчина, муж тети Музы, дядя Юра, сухой джентльмен с породистым собачьим лицом, закаленный семью годами учения в Германии (начиная с конца двадцатых) и пятнадцатью (плюсуя к году начала последней войны) пребывания в отдаленных северо-восточных провинциях Союза.	87:96	0:490	2909	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2910		Причём предоставить Управе предупредить владельцев, что за всякое недопоказание они подвергнутся при будущей раскладке наложению двойного сбора за всё время неплатежа с недопоказанного имущества.	119:128	0:195	2910	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2911		То, что делает свет, умеют делать лишь волны: это они способны при взаимном наложении усиливать и гасить друг друга (интерференция света) или огибать края препятствий на своем пути (дифракция).	76:85	0:193	2911	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2912		"Богатеи не хотели брать на себя круговую поруку уплаты за них ""новых наложений""; кроме того, они жаловались, что за ""келейницами"" земля даром пропадает, а на миру недоимки растут."	71:80	0:179	2912	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2913		Ни этот союз, сводящийся, по существу, к подчинению церковной организации государству и к наложению государственной цензуры на свободные проявления религиозного духа, ни какие бы то ни было другие известные проявления религиозного духа, ни какие бы то ни было другие известные в практике европейских народов формы отношения государства и религии (отделение церкви от государства, подчинение государства церковной организации, договор государства с международной церковной организацией) не соответствуют тому принципу связи между государственностью и религией, который лежит в основе всякого подлинно евразийского государственного строительства.	90:99	0:644	2913	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2914		Как истинно развитой человек, он гуляет и тут, и там, никогда не налагая на себя никаких уз, но в то же время отнюдь не воспрещая, чтобы другие считали для себя наложение уз полезным.	161:170	0:183	2914	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2915		О наложении административного взыскания военный комиссар доводит до сведения руководителя предприятия, учреждения, организации, колхоза и учебного заведения по месту работы (учебы) военнообязанного или призывника.	2:11	0:213	2915	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2916		Через месяц Митька уже был бит на площади кнутом и, по наложении клейм, отправлен в Сибирь в числе прочих сущих воров и разбойников.	55:64	0:132	2916	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2917		В то время я платил шерифу по 5 долларов в день, чтобы как-то отсрочить наложение ареста на мою маленькую мастерскую.	72:81	0:117	2917	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2918		Митрополит Иосиф, живя в Чигирине, близ Дорошенка, исходатайствовал у константинопольского патриарха наложение проклятия на Демьяна Многогришного, за его измену Дорошенку.	101:110	0:171	2918	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2919		"Комитета по Делам Печати о наложении ареста на повесть ""На куличках"" (журнал ""Заветы"" 3, 1914 г.) Повесть разделяется на 24 главы и посвящена автором описанию внутреннего быта небольшого военного отряда на Дальнем Востоке."	28:37	0:222	2919	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2920		Прошу в протокол внести мой протест против наложения оков, в чем я вижу акт мести со стороны правительства ...	43:52	0:110	2920	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2921		Наложение световых волн вызывает интерференционную картину в виде чередования темных и светлых полос.	0:9	0:101	2921	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2922		"""Ты уже первым своим поступком заслужил смерть, -- думал он, -- чего ж тебе бояться"" При всем том, хотя в шести воровствах был он виновен, но, по словам самых его товарищей, нигде не мог быть употребляем на главное, тем паче для наложения оков на ограбленных ими людей."	232:241	0:269	2922	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2923		Решение товарищеского суда о наложении штрафа, не исполненное в течение трех месяцев со дня вынесения, исполнению не подлежит.	29:38	0:126	2923	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2924		Чтобы не раздроблять общинных земель и не отрезывать от своих господских, Николай Матвеевич редко разрешал крестьянам свадьбы, с которыми неминуемо сопряжены были наложение нового тягла и отрезка земли.	163:172	0:202	2924	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2925		Он настоял, чтобы майору Гарту Аббас выдал фирман на наложение контрибуции в каком угодно адербиджанском округе на пятьдесят тысяч туманов.	53:62	0:139	2925	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2926		Но вот, в одно из посещений цветочной лавочки, продавщица ему прямо заявляет, что Шиллер Шиллером, а что он ей отбивает покупателей, что об его продолжительных посещениях много говорят соседи, и что если он хочет продолжать знакомство, то ей было бы желательно получать от него что-нибудь посущественнее стихов, за что, в свою очередь, она, не требуя от него наложения на себя брачных уз, готова всецело отдаться в его распоряжение.	359:368	0:432	2926	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2927		Что же касается третьего, дополнительного условия таинства -- права духовника налагать епитимий, -- то оно вовсе отпадает при общей исповеди, ибо, не зная греха, естественно, невозможно врачевать душу согрешившего наложением наказания.	214:224	0:235	2927	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2928		Вследствие сего министр внутренних дел просит начальника здешней губернии строжайше подтвердить всем чиновникам, обязанным присутствовать при наказании преступников, о непременном наблюдении с их стороны за точным исполнением упомянутых правил о наложении на каторжных клейм, виновного же в упущениях подвергать строгой ответственности по законам.	246:255	0:347	2928	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2929		Вопрос был не только неприятный, но и нелегкий: дело шло о наложении руки на свободное слово социалистической группы (при задержании прокламации Гучкова я, должен сознаться, этого отнюдь не почувствовал и об этом не вспомнил).	59:68	0:226	2929	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2930		После вправления и наложения повязки для ускорения срастания нужно давать больному Symphytum (симфитум) 3-го деления три раза в день по 2 капли или по 5 крупинок.	19:28	0:162	2930	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2931		Теперь мы видим, что подобное же наложение друг на друга повторяется и на самой высшей стадии монтажа -- монтажа звукозрительного.	33:42	0:130	2931	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2932		"Г-н Менделеев делает твердое положение, в виде твердого факта, что ""...на спиритических сеансах столы двигаются и издают стуки, как при наложении на них рук, так и без него."	138:147	0:173	2932	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2933		Использует политональные наложения.	25:34	0:35	2933	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2934		"Но в последнее время, когда этих ""наложений"" стало все больше, а население росло, земли же недоставало, и, кроме того, среди суровецкого общества появились богатеи, разжившиеся кулачеством, собственники, скупившие у помещиков окрестные земли и обрабатывавшие их батраками из своих же сообщинников, между миром и ""келейницами"" эти столкновения сделались чаще."	36:45	0:358	2934	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2935		Но рационализаторы строительного треста сумели совместить нагрев мастики с операцией наложения швов.	85:94	0:100	2935	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2936		Тогда как Москва прикрепляла к себе Новгород наложением на него дани, на западе отнимали у Москвы власть над Смоленском.	45:55	0:120	2936	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2937		Наложение при этом разного рода гравитационных полей и вызывает на Земле всевозможные катаклизмы.	0:9	0:97	2937	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2938		Как можно было, например, согласить поступок его в похоронах Петра III, которого он из Невского монастыря, короновав гроб его, перенес в крепость и поставил рядом с Екатериной, повеление выдрать из всех указных книг 62 года манифест о отречении Петра III и, наконец, окружение себя всеми, кого он только вспомнить мог из царедворцев Петра Третьего, собрав их с целого света и возвысив в первые степени так, что даже и фелдшера его род вошел в люди лучшего общества Как можно все эти дела согласить с тем набожным повиновением, с другой стороны, оказанным им Екатерине при пожаловании Бобринского в графы и при наложении крестов Владимирских по оставшимся руки ее запискам, назначающим дать их некоторым чиновникам, в том числе и вышепомянутому Ермолову, тогда как после сей раздачи он никогда его никому не давал и вовсе из числа орденов исключил Из всех перемен в чинах и званиях удачнее ничего не было наименования Васильева государственным казначеем.	610:619	0:953	2938	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2939		Пусть диагностика инфаркта, трепетания предсердий, атрио- и вентикулярной блокады и представляет трудности для ЭВМ из-за наложения комплексов одних зубцов на другие, но уже сегодня процент ошибок машины не выше 12,3, в то время как даже самые известные ученые-кардиологи ставят ошибочный диагноз в 18 случаях из 100.	121:130	0:316	2939	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2940		Правда, что Александр, вступивши в Новгород, обласкал новгородцев, заключил с ними мир на всей вольности новгородской, но в проявлении его могучей воли слышались уже предвестники дальнейшего наложения на Новгород великокняжеской руки.	191:200	0:234	2940	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2941		"В Англии вышел первый номер нового коммунистического издания ""Уоркерс Лайф"" (""Жизнь Рабочего""), который должен заменить собой прекратившуюся еженедельную газету ""Уоркерс Уикли"" (издание ""Уоркерс Уикли"" прекратилось в виду наложения ареста на все имущество издательства за неуплату штрафа в 1.100 фунтов стерлингов, к которому была приговорена газета по одному из дел, возбужденных против нее в связи с забастовкой углекопов)."	231:240	0:425	2941	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2942		Еще важнее то, что суду предоставлено не только право приостановить или запретить осужденное повременное издание, но и право приостановить, в случае наложения ареста на тот или другой отдельный номер периодического издания, выход в свет дальнейших его номеров до воспоследствования судебного приговора.	149:158	0:302	2942	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2943		На основании показаний офицера, полицейского и других чиновников, устанавливалась наша виновность в вооруженном восстании, вследствие чего и постановлено судить нас по законам военного времени с наложением наказания по 279 статье военно-уголовного устава.	195:205	0:255	2943	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2944		Поэтому предоставить мировому суду право наложения на исполнителей штрафа, хотя бы в размерах пяти рублей, едва ли не практичнее.	41:50	0:129	2944	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2945		Различные хирургические операции сопровождаются наложением шва.	48:58	0:63	2945	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2946		Пока Огарева прислала новую доверенность поверенному на предъявление иска, пока он хлопотал судебным порядком о наложении запрещения на имения Огарева, все уже было распродано, за исключением одной небольшой деревни, оцененной в 30 тысяч, которая и досталась Огаревой.	112:121	0:268	2946	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2947		Их внешнее, правильно предсказанное поведение будет обусловлено моим присутствием, моим на них наложением, они будут действовать в пику или в пандан моей воле.	95:105	0:159	2947	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2948		Некто уверяет, что от наложения сея пошлины двоякая для государства произойдет польза.	22:31	0:86	2948	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2949		В этих целях ему предоставлены следующие права: а) инспектирование дружины лесной охраны по всем вопросам; б) наложение штрафов и прочих взысканий на самовольных порубщиков; в) использование всего личного состава вооруженной охраны в целях борьбы с самовольной порубкой, помимо билетов, выдаваемых Лесной Комиссией; г) по согласованию с Лесной Комиссией и в особых обстоятельствах мобилизация для охраны леса всего мужского населения Лебяжинского общества.	110:119	0:456	2949	rushifteval	ru
