lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
ранец	NOUN	1700	1700-1916	1700-1916_ранец_4294-14		Последние, запоздавшие люди, подоткнув полы шинелей под пояса, сбегаются к строю и протискиваются в свои ряды, задевая товарищей ранцами и гремя медными баклагами о ружейные стволы.	129:136	0:181
ранец	NOUN	1700	1700-1916	1700-1916_ранец_4276-14		"Ну!.. -- думал я себе, наскоро пристегивая ранец, -- хорош же я был гусь, когда просил ее -- хотя слегка ознакомить меня с экономическим положением ее фабрики!"	44:49	0:161
ранец	NOUN	1700	1700-1916	1700-1916_ранец_4284-14		Необходимо должны привозимы быть въ Петербургъ и въ другя мста для воинскихъ коммандъ, изъ Москвы, и изъ другихъ городовъ изъ фабрикъ казенныя вещи изъ мди, желза, и другаго металла, такъ же изъ кожи, а притомъ холстъ, полотна и су'кна; то со всми таковыми вещами поступать по нижеслдующему раздленю, а именно: 1. Которыя вещи повезены будутъ изъ Москвы и изъ другихъ зараженныхъ мстъ, то держать комманды въ карантен шесть недль, со всми тми осторожностями, которыя выше сего описаны, а съ вещьми поступать такимъ образомъ: сукна разныхъ цвтовъ, каразею, чулки, носки, шерстяной галунъ, чехлы суконные и шляпы, такъ же холстъ, равендукъ, фламское полотно, наметы, пирамиды, палатки, нитяныя тесьмы мочить въ вод, и потомъ просушивать и провтривать, золотой и полушелковой разныхъ сортовъ позементъ, знамена, писанныя на шелковыхъ матеряхъ, такъ же провтривать и уксусомъ опрыскивать и окуривать; коженыежъ сапоги, башмаки, перевязи барабанныя, ранцы, полулигалищи, сумы патронныя, ремни, подсумки, перевязи, сдла, штаны лосинные, перчатки, портепеи, и однимъ словомъ сказать, все что изъ кожи здлано, и не иметъ дерева, то мочить въ вод; а что изъ дерева, то только опрыскивать уксусомъ, и какъ первыя, такъ и послдня просуша провтривать, и почасту окуривать же.	945:950	0:1263
ранец	NOUN	1700	1700-1916	1700-1916_ранец_4288-14		2) Он имеет право выбирать солдат, осмотреть ружье и сумы, а ранцов с собою не брать.	61:67	0:85
ранец	NOUN	1700	1700-1916	1700-1916_ранец_4278-14		Здесь уже все собрались; ранцы были свалены в кучу, палатки сняты.	25:30	0:66
ранец	NOUN	1700	1700-1916	1700-1916_ранец_4282-14		Солдаты, готовясь к бою, начали осматривать свои ранцы и выбрасывать все лишнее.	49:54	0:80
ранец	NOUN	1700	1700-1916	1700-1916_ранец_4280-14		Тогда странник стал на колени, обратил руки назад к солдатскому ранцу, висевшему у него на спине, и сказал: "вот тебе телец вместо овна", и велел мне раздеться донага.	64:69	0:167
ранец	NOUN	1700	1700-1916	1700-1916_ранец_4292-14		И все это происходило в казенном заведении, где над головой каждого висел дамоклов меч строгости, взыскательности самой придирчивой; где за самый невинный проступок -- расстегнутый воротник или пуговицу -- отправляли в карцер или ставили у дверей на часы с ранцем на спине и не позволяли опускать ружье на пол.	257:263	0:310
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4307-14		Щель была такая узкая, что Петр, пробираясь за Гавриком, то и дело царапал ранец о стены.	75:80	0:89
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4293-14		Первоклассники побросали в кучу ранцы и прыгали друг через друга.	32:37	0:65
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4305-14		Еще с вертолета мы увидели яркие пятна -- разбросанные детские вещи, разноцветные пальтишки, рукавички, портфели и ранцы, школьные тетрадки.	115:120	0:140
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4303-14		Ученик четвертого класса возвращался из училища, держа, против всех правил, один ремешок ранца в руках, потому что оторвался крючок.	89:94	0:132
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4291-14		Но тут мне пришла в голову дерзкая мысль: взять ранец и пойти в гимназию как ни в чем не бывало.	48:53	0:96
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4301-14		Весеннее солнце внушало, что есть что-то неизмеримо более могущественное, чем школа, инспектор и неправильно сидящий на спине ранец, чем учение, шахматы, обеды, даже чтение и театр, чем вся вообще повседневная жизнь.	126:131	0:216
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4289-14		К девяти начинали сходиться учащиеся -- младшеклассники с ранцами за спиной, гимназисты постарше носили ранцы под мышкой, так как ремни были уже оборваны, а ранец истрепан.	157:162	0:172
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4269-14		На углу купим газету, завернем ранец и айда ко мне, чай будем пить.	31:36	0:67
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4281-14		Подпрыгивая и на ходу одергивая новенькую курточку, Котька подбежал к своей парте, вытащил серый пушистый ранец и вытянул из него первую попавшуюся тетрадку.	106:111	0:157
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4287-14		На лафетах трехдюймовок, обвешанных вещевыми мешками, ранцами, скатанными шинелями, котомками, чайниками и прочей дребеденью, сидя спали орудийные номера, хотя это и запрещалось уставом: они должны были идти рядом со своим орудием.	54:61	0:231
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4309-14		Он побрел в Таврический сад, и пустота в ранце постепенно стала его раздражать.	41:46	0:79
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4285-14		Двое выходили к берегу, без ранцев, налегке.	28:34	0:44
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4273-14		А где эти самые противогазы, обязательное ношение которых до сих пор считалось ненужной формальностью Противогазы всегда засовывались куда-нибудь подальше, в самый низ походных ранцев или вещевых мешков.	177:183	0:203
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4313-14		Он вдруг свернул налево, заложил большой палец за лямку ранца и деловым, быстрым шагом двинул вниз по улице.	56:61	0:108
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4275-14		У них за спинами что-то вроде ранцев или ящиков.	30:36	0:48
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4271-14		За плечами у них были ранцы, а в руках метелки, которыми они дружно махали, поднимая такую пыль, что дышать было нечем.	22:27	0:119
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4283-14		Теперь это был действительно солдат в шинели, с ранцем за плечами.	48:54	0:66
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4297-14		И мы пошли все -- маленькие, испуганные, в длиннополых шинелях, таща за плечами твердые ранцы.	88:93	0:94
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4299-14		Пальто он прогулочно перекинул через руку, а ранец волочился по тротуару -- сгребает окурки и листья.	45:50	0:101
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4325-14		Опущенная голова -- может быть, это было от его стеснительности Но подобие школьной сумки -- наверняка от неозабоченности показной стороною жизни: ведь для первокурсника важнее важного демонстрировать свою наконец-то наступившую взрослость, а тут -- ранец из детства!	250:255	0:267
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4311-14		По дороге я достал из ранца дневник, развернул его на той странице, где была поставлена единица, и сказал Леле: -- Леля, погляди, что это такое Это мне учитель поставил за стихотворение "Весело сияет месяц над селом".	22:27	0:217
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4279-14		Макушкой гермошлема упираюсь в верхнюю обшивку бомболюка, а сижу на плоском срезе полуяйца -- ранца моего основного парашюта.	94:99	0:125
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4321-14		Знаешь, такие меховые ранцы, в которые можно все класть, -- заглядывая в лицо матери, попросила она и тут же добавила: -- А если они очень дорого стоят, то хотя бы одному Леньке.	22:27	0:178
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4319-14		Еще в начале июня сделали глубокий рейд по магазинам, накупили всякой всячины -- ранец, форму, рубашки к ней голубые, три штуки, да еще шуры-муры: тетради, пенал, линейки, счетные палочки -- словом, целое хозяйство.	81:86	0:215
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4277-14		Уличить виновника было трудно; ни по почерку (пряжкой ранца) ни по местам, на которых ученики все время менялись.	54:59	0:113
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4317-14		На ночевки останавливались в чистом поле, и солдаты валились на мокрую землю, порою так и не сняв ранцев.	98:104	0:105
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4315-14		Повозка была с шинелями, одну шинель Беличенко надел на себя; под сиденьем они отыскали хлеб, несколько банок консервов, все это запихнули в немецкий ранец с рыжим телячьим верхом.	150:155	0:180
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4295-14		Кто-то запустил ранцем в окно, стекла посыпались, от разбойничьего свиста зазвенело в ушах.	16:22	0:91
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4323-14		Но каждый солдат в своем ранце носит свое поражение.	25:30	0:52
ранец	NOUN	1918	1918-1990	1918-1990_ранец_4267-14		Она сняла с меня ранец, вытерла мне лицо своим платком и сказала: -- Гулена!	17:22	0:76
