lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3537		"Если в привязанности к первому сказывается сетчатка подростка, в навязчивости второго, в этом комплексе ""береговой полосы"" можно при желании различить нашего хордового предка, вышедшего из воды и сохранившего свои инициалы в имени Спасителя."	115:121	0:241	3537	rushifteval	ru
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3538		Чтобы доставить удовольствие Привалову, на новой машине было прокатано несколько полос сортового железа.	81:86	0:104	3538	rushifteval	ru
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3539		Одновременно в аэропорте должен быть построен новый грузовой терминал и навсегда закрыта вторая взлетно-посадочная полоса.	115:121	0:122	3539	rushifteval	ru
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3540		Человеку постороннему казалось, что эти скалы замыкали долину со всех сторон и имели только один вход в нее, которым обычно и пользовались, -- с реки вокруг выдающейся полосы земли.	168:174	0:181	3540	rushifteval	ru
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3541		Поясню: на полной полосе приведена беседа с лицом, подозревавшемся в причастности к деятельности крупнейшей преступной группировки и задержанным в этой связи правоохранительными органами в Европе во время его зарубежной поездки.	18:24	0:228	3541	rushifteval	ru
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3542		Чинар-и-гилям-Али от деревни Серв-и-ноу 6 ч. Деревня Серв-н-ноу последний мензиль (станция) под кровлей, до Дизфуля; далее приходится стоять лагерем, хотя долина еще покрыта деревьями до перевала в лесистую полосу.	207:213	0:214	3542	rushifteval	ru
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3543		Вокруг столицы озеленено 100 тысяч гектаров горных склонов, вдоль дорог высажено 23 тысячи гектаров лесных полос.	107:112	0:113	3543	rushifteval	ru
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3544		Завивка волос исключительно в употреблении у знатных мужчин; кроме того, все они выбривают переднюю часть головы, так что над лбом образуется широкая обнаженная полоса.	161:167	0:168	3544	rushifteval	ru
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3545		Сегодня ей снова было тридцать два, по-видимому, первый шок, вызванный убийством ее подруги Ольги, уже прошел, а смерть Люси Довжук как бы говорила: началась полоса кошмаров, теперь так будет всегда, привыкайте, граждане.	158:164	0:221	3545	rushifteval	ru
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3546		Ясно было, что она перескакивала через суть событий и отвлекала мое внимание от самой важной полосы ее жизни.	93:99	0:109	3546	rushifteval	ru
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3547		Я рассказал ей трогательную историю о том, что он встречал ее на взлетной полосе, скучал и никак не мог дождаться ее возвращения, и как он теперь счастлив.	74:80	0:155	3547	rushifteval	ru
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3548		Еще не затих звук башенного колокола, как непостижимым механизмом облился он весь ярким блеском взамен первого нежного блеска своего, и долго за полночь еще видны были струи огненных полос на колоссальных боках его.	183:188	0:215	3548	rushifteval	ru
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3549		Итак,ШУМИ на первой линии стартовой решётки,но за спиной две РЕНО, которые стартуют обычно весьма резво, а ШУМ на грязной полосе.	122:128	0:129	3549	rushifteval	ru
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3550		Обращаясь в особенности к Азии, мы встретим целые страны до того нам неизвестные, что самые наименования их и взаимное положение означаются ошибочно и с противоречиями; так, например, вся средняя полоса Азии, сопредельная Российским владениям и потому заслуживающая особенное наше внимание, едва известна нам по разнообразным рассказам и описаниям путешественников, часто несамовидцев.	196:202	0:385	3550	rushifteval	ru
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3551		"Он раскритиковал мою полосу в ""Пионерской правде"", я была с ним не согласна."	21:27	0:76	3551	rushifteval	ru
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3552		"По прилавкам и полкам играли полосы и ""зайчики""."	29:35	0:48	3552	rushifteval	ru
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3553		Третий раз была с сестрой, выезжали со МКАДа, я пропускаю все машины, а потом только въезжаю на полосу.	96:102	0:103	3553	rushifteval	ru
полоса	NOUN	1700	1700-1916	1700-1916_полоса_3554		Тут она попала в длинный и душный коридор, на который выходило много дверей, заметных потому, что свет сквозил яркими полосами под ними.	118:126	0:136	3554	rushifteval	ru
полоса	NOUN	1992	1992-2016	1992-2016_полоса_3555		Ситуация в российской микроэлектронике Отрасль пошла в гору, но до лучших времен еще далеко В российской полупроводниковой отрасли, похоже, прекратилась полоса стагнации.	153:159	0:170	3555	rushifteval	ru
