lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5108-15		Емельянове, чью дипломную картину зарезала академическая профессура, теперь его лишили стипендии, хотят через милицию выгнать из мастерской, где он дорабатывает свою картину.	87:96	0:174
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5100-15		Несколько тысяч русских молодых людей получили стипендии и поступили в Праге, Брне, Пржибраме и Братиславе в различные высшие учебные заведения.	47:56	0:144
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5098-15		С первого сентября верните ему стипендию!	31:40	0:41
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5106-15		Чехословацкое правительство дало мне, как и другим русским ученым, профессорскую эмигрантскую стипендию, более 2000 крон.	94:103	0:121
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5088-15		Мыть чужие полы Вышивать крестиками Делать шляпы Сидеть при уборных в ночных ресторанах Или идти на сверхурочные курсы медсестер и, окончив их (иностранки с волчьими паспортами), иметь право наняться госпитальной прислугой в городских больницах Лаэнека и Валь-де-Граса и выносить подкладные судна Никто не даст ей ни стипендии, ни нового платья, ни квартиры с лифтом.	317:326	0:367
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5096-15		Они пошли на более полное удовлетворение социальных и культурных нужд советских людей, дальнейшее развитие народного образования, здравоохранения, организацию отдыха, выплату пенсий и стипендий.	184:193	0:194
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5084-15		-- Вот хотя бы для начала проверить списки распределения стипендий.	57:66	0:67
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5080-15		То же у Коро -- тот сделался известен в 60 лет и до смерти был щедрый, а до 60 лет -- скупой, экономил свои стипендии.	108:117	0:118
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5086-15		Путем разумной организации системы стипендий должна быть дана возможность продвижения всех выдающихся живых народных сил для получения необходимого образования, а вся система образования должна быть построена в условиях, наиболее благоприятствующих выработке силы воли и твердых моральных устоев, необходимых для образования сильной дисциплинированной личности и умения подчиняться и повелевать.	35:44	0:395
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5090-15		Не говоря уже о Сане, и Кот и Лева получают раз в десять больше денег на своем заводе, чем бокаревская стипендия, и еще приворовывают.	103:112	0:134
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5066-15		Но стипендий действительно больше нет.	3:12	0:38
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5082-15		Кому объяснять, что на стипендию жить нелегко!	23:32	0:46
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5110-15		Тогда сам собою отпадал и вопрос о стипендии мне.	35:44	0:49
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5094-15		КОММЕНТАРИЙ заместителя министра высшего и среднего специального образования СССР Николая Сергеевича Егорова: "Назначение на стипендию и в исключительных случаях временное снятие со стипендии должно проводиться одной и той же комиссией с обязательным участием в ней представителя учебной группы.	125:134	0:295
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5092-15		Совсем отказывать по тому времени уже было нельзя, так как в Уральском горном училище и в Кунгурском техническом имелось несколько заводских стипендий.	141:150	0:151
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5109-15		Но здесь речь идет о так называемых академических и социальных стипендиях.	63:73	0:74
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5105-15		В рамках областной целевой программы предусмотрено существенное увеличение субсидий на ремонт областных и муниципальных учреждений культуры, на приобретение автотранспорта для районов и стипендии для одаренных детей.	186:195	0:216
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5095-15		Причем речь идет не только о денежных трансфертах в виде корпоративных пенсий и стипендий, но и обо всем комплексе вопросов, касающихся корпоративных программ образования.	80:89	0:171
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5071-15		Их интересовало, чем занимается Лаборатория, какая у меня стипендия, когда за нами приедут, сколько мне еще оставалось учиться, кем работают мои родители и сколько они получают.	58:67	0:177
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5103-15		Сегодня президент вроде стремится вернуть уважение к спорту, но разве это возможно, когда все платное Смог бы я заниматься в трех секциях на двадцатирублевую стипендию Натаскаешься штангу, придешь в общежитие, из окошка вытащишь сетку, там бутылка с кефиром и с городской булкой -- это после штанги-то!	158:167	0:302
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5077-15		Нелегкие условия послевоенной жизни, обязательства перед семьей, поддерживать которую на жалкую аспирантскую стипендию было невозможно (а тут не только престиж, но и хорошая стипендия, перспективы выезда за границу и хороших заработков) подвигли дать согласие.	109:118	0:260
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5075-15		Я ваш всецело, и вот вам пять моих визитных карточек, любая из вас получит стипендию на поддержание красоты.	75:84	0:108
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5111-15		Вопросы задавались только об источниках существования: стипендия, пенсия или трудовая деятельность.	55:64	0:99
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5053-15		Премия будет присуждаться каждые два года по нескольким номинациям: за лучшую идею художественного проекта (полученные деньги дают художнику возможность реализовать свою идею), за исследование в области современного искусства (премиальные деньги играют роль стипендии, и автор, получивший ее, пользуется этими деньгами, чтобы написать свою книгу о современном искусстве и оплатить ее издание), а также за личный вклад в развитие современного российского искусства -- она дается "по совокупности заслуг", но тоже реализуется в форме выставки или иного проекта, посвященного творчеству особо отличившегося художника.	258:267	0:614
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5073-15		Александр Волошин учился в институте инженеров транспорта, и стипендия была единственным его доходом.	61:70	0:101
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5081-15		Фирма выступала в качестве спонсора студенческих баскетбольных команд, выплачивала стипендии тренерам и спортивным департаментам, обходя, таким образом, правила, запрещающие платить спортсменам.	83:92	0:194
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5097-15		Лидер СПС на днях посетил столицу Приволжского федерального округа, чтобы вручить персональные стипендии партии старшеклассникам Нижнего Новгорода.	95:104	0:147
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5065-15		Десятки лет нас учили истории КПСС, лишали стипендии, гнали из института за то, что не сдал за семестр эту дисциплину.	43:52	0:118
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5083-15		С прошлого года, когда распоряжением минобраза к академической двухсотрублевой стипендии (для хорошистов и отличников) добавилась трехсотрублевая социальная (для сирот, инвалидов, малообеспеченных), а стипендиальные фонды остались прежними(!), деньги, которые раньше доставались только "умным" студентам, приходится теперь делить между "умными" и бедными.	79:88	0:355
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5099-15		И наоборот, именно отступления от правых принципов привели к неудачам и провалам экономической политики: -- безудержные заимствования для покрытия безответственности чиновников в расходовании государственных средств, для поддержания неконкурентоспособных предприятий, содержания ненужных учреждений и финансирования необъявленной войны в Чечне привели к обесцениванию зарплат, пенсий и стипендий, разорению массу предпринимателей, только что вставших на ноги; -- стремление чиновников перераспределять заработанные людьми деньги привело к непосильному налоговому бремени, уходу экономики в тень, росту экономической преступности, -- только последнее время под сильным напором справа это бремя стало понемногу снижаться; -- пренебрежение правами собственников, вмешательство чиновников в бизнес, которое правильнее назвать залезанием в чужой карман, душит частную инициативу, ведет к утечке капитала за границу, не дает российской экономике расти теми темпами, на которые она способна.	386:395	0:984
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5093-15		Изучив ответ, который Секретариат королевы прислал на мое благодарственное письмо за полученную стипендию, Джон тут же отреагировал: "На конверте нет марки!	96:105	0:156
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5101-15		Сегодня выдали по 50 тыс. рублей, но это не стипендия, а деньги за работу в библиотеке (Ххххххх Мишке дали стипендию -- 96 тыс. рублей).	44:53	0:136
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5079-15		При слове "эмпириокритицизм" я цепенел, а Маха с Авенариусом ненавидел лютой ненавистью, не понимая давней и запутанной ругани Ленина в их адрес и заваливая экзамены, из-за чего меня вечно лишали стипендии.	196:205	0:206
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5091-15		В прошлом году Россия предоставила Канаде 15 стипендий для желающих учиться в России, в этом -- 10.	45:54	0:99
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5089-15		Статья 5 Стороны будут в пределах своих возможностей предоставлять стипендии студентам, аспирантам и ученым другой страны для учебы, повышения квалификации и проведения научных исследований, а также стремиться облегчать выдачу им разрешений на пребывание и улучшать условия пребывания в принимающей стране.	67:76	0:306
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5069-15		Повысят ли зарплату учителям и стипендию студентам Филиалы каких вузов могут лишиться лицензии На каких специальностях больше бюджетный мест На эти и другие Вопросы читателей и корреспондентов CMИ отвечает Григорий Артемович Балыхин, руководителе Федерального Агентства по образованию.	31:40	0:285
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5107-15		Есть студенты, суммарная стипендия которых составляет 1,5-2 тыс. руб.	25:34	0:69
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5087-15		Поэтому и учеба сразу пошла хорошо, даже отлично, что и позволило Папикову немедленно выхлопотать "для лучшей медицинской сестры Советского Союза" именную стипендию.	155:164	0:165
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5059-15		К тому же иногда он возвращал довольно большие куски долга -- из сорока рублей стипендии.	79:88	0:89
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5061-15		Я ваще та еще не мама...да и ранова-то будет) как вы думаете, существуют ли вещие сны верите вы в них, или нет может, кому-то снился сон, а потом он сбывался, хотя бы частично Объясните глупому челу,если я получаю за зачёт 3,то на сколько меня стипендии лишают И ещё: по физ-ре зачёт/незачёт,т.е надо 65 баллов набрать, или 65 балло это 3 как избавиться от этого идиотского предмета и не спиться по физкультуре у всех зачеты (то есть по системе зачет/незачет), и поэтому для зачета тебе необходимо набрать 65 баллов Ну извините, если кого обидела, что физ-ра предмет! просто я уверена больш-во девушек её не любят, особенно из-за той чудесной бабушки с ул.	244:253	0:656
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5085-15		Цена билета 6 тысяч рублей -- для взрослых, а для школьников, студентов и пенсионеров -- 3 тысячи рублей СБС: студенческий банк сбережений Что хорошего Было время, когда стипендии студентам раздавал староста.	170:179	0:208
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5063-15		Пусть пошушукаются и побольше будут предаваться мечтам о повышенных зарплатах и стипендиях.	80:90	0:91
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5067-15		В 1947 году мы были на практике на "Ленфильме" и, получив свою грошовую стипендию, тут же, голодные, все устремлялись в "Норд" за пирожными -- но не Рязанов.	72:81	0:157
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5057-15		Стипендии ежемесячно вручаются наиболее отличившимся в учебе и научной деятельности студентам.	0:9	0:94
стипендия	NOUN	1992	1992-2016	1992-2016_стипендия_5055-15		Иван Иваныч в тот год как раз заканчивал институт, и понятно, что доходы семьи были тогда весьма незначительные: стипендия Ивана Иваныча да то, что он зарабатывал погрузкой и разгрузкой в Речном порту или на мясном холодильнике (775).	113:122	0:234
