lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
путь	NOUN	1918	1918-1990	1918-1990_путь_4159-14		Потому и мог он идти бодрым шагом своих крепких ног, отмахавших в юности бессчетные версты, сквозь густеющие сумерки и колкую изморось, уверенно обходя препятствия, огибая выраставшие на пути незримые деревья, перепрыгивая через невидимые канавы, глубокие лужи, послушный тончайшим сигналам из окружающего мира.	187:191	0:311
путь	NOUN	1918	1918-1990	1918-1990_путь_4165-14		Объятия, рукопожатия, пожелания счастливого пути.	44:48	0:49
путь	NOUN	1918	1918-1990	1918-1990_путь_4167-14		А пути эти, как теперь по железным дорогам, шли тогда по рекам.	2:6	0:63
путь	NOUN	1918	1918-1990	1918-1990_путь_4161-14		Она опутывает его и опутает всех, кто с ним соприкасается, всех, кого он знал когда-то и кого эти люди снова поставят на его пути.	125:129	0:130
путь	NOUN	1918	1918-1990	1918-1990_путь_4169-14		Можно полагать, что на пути в Можайск фотографировала заинтересовавшие ее промышленные объекты.	23:27	0:95
путь	NOUN	1918	1918-1990	1918-1990_путь_4155-14		Даже каюту предоставили и счастливого пути пожелали.	38:42	0:52
путь	NOUN	1918	1918-1990	1918-1990_путь_4153-14		Мы в дальнейшем докажем, что в настоящий период общезаводская производственная комиссия правильно представляет себе состояние экономработы в цехах, ее недостатки и пути к устранению.	164:168	0:182
путь	NOUN	1918	1918-1990	1918-1990_путь_4195-14		Мы расселись и, провожаемые пожеланиями всех благ, тронулись в путь.	63:67	0:68
путь	NOUN	1918	1918-1990	1918-1990_путь_4157-14		Стратегические же ракеты дальнего действия с ядерным зарядом мы получили уже на последнем этапе моей политической и государственной деятельности, твердо став на путь предпочтения ракетно-ядерного оружия перед бомбардировщиками.	161:165	0:227
путь	NOUN	1918	1918-1990	1918-1990_путь_4187-14		Следует твердо помнить, что наш грузооборот с Западной Европой и Америкой на 90 проц. идет по морским путям.	102:107	0:108
путь	NOUN	1918	1918-1990	1918-1990_путь_4191-14		Дело в том, что наша экспедиция отправилась в путь, рассчитывая сперва на собственные силы, и достигла первого важного перевала, завоевание которого не лишено значения для страны.	46:50	0:179
путь	NOUN	1918	1918-1990	1918-1990_путь_4147-14		В противном случае ставилось бы задачею принятие на себя образа и пути духовно чуждых, чужого обличия, без внутренней сути, имитация, -- какое-то актерство, не только не способствующее раскрытию и просветлению личности, но, напротив, ее подавляющее, убивающее в ней духовную свободу и самоопределение.	66:70	0:301
путь	NOUN	1918	1918-1990	1918-1990_путь_4185-14		Странными путями расширяешь свой словарный запас.	10:16	0:49
путь	NOUN	1918	1918-1990	1918-1990_путь_4205-14		Это, собираясь в нынешний путь, степняки сообразили, что в бору они могут без воды остаться.	26:30	0:92
путь	NOUN	1918	1918-1990	1918-1990_путь_4203-14		Втроем пройдя по полупротоптанной тропинке, мы вскоре свернули через пушистый снег к проезжей дороге и двинулись окружным путем по направлению так называемой Песчанки, откуда, можно было пройти к станции, минуя село Рождествено.	122:127	0:228
путь	NOUN	1918	1918-1990	1918-1990_путь_4201-14		Где следует выбрать место для моста, чтобы путь от А до В был кратчайший Проведя через точку А прямую, перпендикулярную к направлению реки, и отложив от А отрезок АС, равный ширине реки, соединяем C с B. В точке D и надо построить мост, чтобы путь из А в В был кратчайшим.	43:47	0:272
путь	NOUN	1918	1918-1990	1918-1990_путь_4183-14		Кучер круто свернул и повёз доктора окольным путём.	45:50	0:51
путь	NOUN	1918	1918-1990	1918-1990_путь_4181-14		Верный друг мой, с которым я не расставался на первых шагах моего трудного пути.	75:79	0:80
путь	NOUN	1918	1918-1990	1918-1990_путь_4179-14		Хованский непоколебимо шел по пути признания своего преступления и полного раскаяния.	30:34	0:85
путь	NOUN	1918	1918-1990	1918-1990_путь_4177-14		Мы получили отпускные деньги, солидные справки и с больной Костиной мамой в середине ноября 1931 года отправились в путь.	116:120	0:121
путь	NOUN	1918	1918-1990	1918-1990_путь_4175-14		"Котлас" был взят на буксир кораблем охранения, раненых перевезли на другое судно, и дым от многочисленных труб закрыл горизонт впереди: караван, развивая ход, двинулся своим путем.	175:180	0:181
путь	NOUN	1918	1918-1990	1918-1990_путь_4173-14		А люди прокладывают новые пути; идут они выше и прямее старых.	26:30	0:62
путь	NOUN	1918	1918-1990	1918-1990_путь_4197-14		На своем пути я часто встречала девочек -- Олю Яковлеву, Риту Ганешину и Лиду Черепахину, тогда мы шли вместе.	9:13	0:110
путь	NOUN	1918	1918-1990	1918-1990_путь_4199-14		Но был такой день, всего через две недели, в последний день учебного года, когда эти пути на короткую минуту снова скрестились.	85:89	0:127
путь	NOUN	1918	1918-1990	1918-1990_путь_4163-14		Каким же путем можно было об этом говорить и кто обладал возможностью высказать подобные мысли, не поплатившись головой Такую привилегию имел только один человек.	9:14	0:162
путь	NOUN	1918	1918-1990	1918-1990_путь_4171-14		"Бодрый", боясь наткнуться на японцев, сворачивал со своего пути в разные стороны.	60:64	0:82
путь	NOUN	1918	1918-1990	1918-1990_путь_4151-14		Продолжая путь по левому берегу, переходят мост (8 км от перевала) и еще через 2 км выходят в долину р. Хасаут.	10:14	0:111
путь	NOUN	1918	1918-1990	1918-1990_путь_4189-14		И, так уже совпало, было возу и Скутаревскому по пути.	49:53	0:54
путь	NOUN	1918	1918-1990	1918-1990_путь_4193-14		За невозможностью перебраться на Васильевский остров по Николаевскому мосту, занятому шпалерами войск, нам пришлось пересекать реку по льду, по тому санному пути, который шел от Английской набережной -- наискось к Николаевской набережной.	157:161	0:238
путь	NOUN	1918	1918-1990	1918-1990_путь_4149-14		И видение там же, в странничестве по монастырям образа Святого Креста Христова, указавшего ему путь спасения в одиночестве, с другом его, так же как и опытное испытание воскресения мертвых.	95:99	0:189
