lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3757		"Хотя ТЭК по-прежнему является основным поставщиком валюты для государства, ""оборонка"" прибавляет в экспорте, перейдя на новый принцип торговли военной техникой -- за ""живые"" доллары, а не по идеологическим принципам (т.е. практически бесплатно, как было раньше)."	39:50	0:262	3757	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3758		"В числе постоянных поставщиков ""Салона"" состоят видные французские живописцы."	19:30	0:77	3758	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3759		Выбор поставщика должен был состояться к началу 2003 года, а первую машину планируется приобрести для ВМС страны в 2006-м.	6:16	0:122	3759	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3760		Может договариваться с любым поставщиком, чтобы тот, сверх уже взятых на себя плановых обязательств (если он еще работает по-старому), изготовил что-то.	29:40	0:152	3760	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3761		-- У нас другой поставщик аккумуляторов.	16:25	0:40	3761	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3762		Кроме этой аферы он делал коммерческие махинации при приемке угля и дров для бани и имел доход от поставщиков пива и лимонада.	98:109	0:126	3762	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3763		"Для этого цессионару следует получить копию договора цессии и на ее основании составить запись: Д-т сч. 60 ""Расчеты с поставщиками и подрядчиками"", К-т сч. 76 ""Расчеты с разными дебиторами и кредиторами""."	118:130	0:204	3763	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3764		Вообще ведомственные споры между поставщиками и торгующими организациями стали бытовым явлением на овощном рынке.	33:45	0:113	3764	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3765		Поставщики на сегодняшний день скрывают свои разработки в этой области.	0:10	0:71	3765	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3766		"Нина, как она мне впоследствии рассказала, происходит из семьи крупных петербургских заводчиков, владевших макаронными фабриками и особенно гордившихся тем, что они находились среди ""поставщиков двора его величества""."	183:194	0:217	3766	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3767		А поставщиков предлагал департамент здравоохранения.	2:13	0:52	3767	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3768		Давно пора бы воздать ему хвалу, какой заслуживает этот милый дед, старинный приятель нашего детства, насмерть стоящий воин и безотказный поставщик сырья, кормилец рек и хранитель урожаев.	138:147	0:188	3768	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3769		BMW очень помогает нам в работе с другими поставщиками.	42:54	0:55	3769	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3770		Известно, что среди них были предметы из Екатерининского дворца, в том числе посуда, меченная двуглавыми орлами (клеймо поставщиков российского императорского двора).	120:131	0:166	3770	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3771		Так, поставщики часто платят ритейлерам в рамках промоакций, направленных на продажи их товаров.	5:15	0:96	3771	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3772		В Петербурге купечество, куда входили владельцы домов, торговых заведений, фирм, подрядчики, всякого рода поставщики, было большой силой.	106:116	0:137	3772	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3773		Но анализ ситуации и необходимость оптимизировать цены, сроки, надежность поставок, качество продукции заставляли искать поставщиков, с которыми можно поддерживать долгосрочные отношения.	121:132	0:187	3773	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3774		И на поверхности этого болота яркими и призрачными цветами маячат: разрушающийся и уже почти забытый Турксиб, безработный Днепрострой, никому и ни для чего ненужный Беломорско-Балтийский канал, гигантския заводы -- поставщики тракторных и иных кладбищ...	215:225	0:254	3774	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3775		Постепенно деньги, этот промежуточный агент, выполняющий функцию поставщика удовольствий, узурпирует свойство быть желаемым и сам незаконно становится предметом вожделения.	65:75	0:172	3775	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3776		И робко еще наказываются поставщики рублем.	25:35	0:43	3776	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3777		В любом случае, даже не пытаясь стать акционером завода, ВАЗ, безусловно, контролировал ситуацию с одним из своих крупнейших поставщиков.	125:136	0:137	3777	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3778		И лишь после того, как товары и условия их поставки прошли все эти инстанции, я окончательно сговаривался с поставщиками и заключал договоры.	108:120	0:141	3778	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3779		Я поднимаю своих поставщиков, они делают заказы.	17:28	0:48	3779	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3780		"Самое название ""хорэга"" показывает, что сначала он был ""водителем хора"" и лишь впоследствии стал его поставщиком; то, что такая постановка обязательна для него, говорит об его соответствии римскому магистрату, дававшему игры."	101:112	0:225	3780	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3781		Статус гарантирующих поставщиков в трех регионах обошелся компании в 1,5 млрд рублей.	21:32	0:85	3781	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3782		Постоянный училищный поставщик Ефремов брал за них с колодками от пятнадцати до восемнадцати рублей.	21:30	0:100	3782	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3783		"В соответствии с решением Правительства РФ о преимущественном применении метода конкурсных закупок естественными монополиями, ООО ""Газкомплектимпэкс"", являясь централизованным поставщиком МТР для нужд ОАО ""Газпром"", строит систему своей работы на принципиально новой основе."	176:187	0:274	3783	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3784		Тут жил слесарь Ивашкин -- старый поставщик инструмента для взломов, обслуживавший Паршина.	34:43	0:91	3784	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3785		Сегодня мы решили начать жилищную реформу с финансов, в городе до конца года будут введены единые информационно-расчетные центры (ЕИРЦ), и теперь все деньги жилкомхоза будут идти через Банк Москвы напрямую поставщикам услуг.	206:217	0:224	3785	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3786		-- Ушел ваш поставщик сыра -- Ушел...	12:21	0:37	3786	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3787		"Сейчас новороссийские цемзаводы стали поставщиками высококачественного ""серого золота"" для олимпийских объектов в Сочи."	38:50	0:119	3787	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3788		Тут же от придворного поставщика Фокина приносят мне мое первое оружие -- гвардейский тесак на лакированном белом кожаном поясе, с золоченой бляхой, украшенной орлом, и каску из черной лакированной кожи с золоченым шишаком наверху и громадным орлом на передней части.	22:32	0:267	3788	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3789		"На отечественном рынке компания ""Мир Купавы"" известна как ведущий поставщик под торговой маркой ""Купава"" изотермических и грузовых фургонов, прицепов для организации передвижной торговли и точек быстрого питания, оборудования для фаст-фуда, туристических и грузовых прицепов, автодомов и жилых модулей."	66:75	0:302	3789	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3790		"Культура, подобно бритвам и автомобилям, фабрикуется в наши дни ""еn serie"" в рабочих мастерских английских поставщиков романов, фельетонов и венских композиторов опереток, в ателье Холивуда, и отсюда, переводимая на ""национальные"" языки, поставляется в Бомбей и Мадрас, в Ригу и Харьков и в бесчисленные центры старой и ""новой"" Европы."	107:118	0:335	3790	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3791		В результате ФРГ вышла на второе место в мировом экспорте В и ВТ, сумев обойти других ведущих поставщиков, каковыми традиционно являлись Великобритания и Франция.	94:105	0:162	3791	rushifteval	ru
поставщик	NOUN	1918	1918-1990	1918-1990_поставщик_3792		С той поры Демидка стал придворным поставщиком барчуков.	35:46	0:56	3792	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3793		"Аналитик инвесткомпании ""Проспект"" Николай Иванов полагает, что если, например, в споре металлургов и автопроизводителей компромисса достичь не удастся, то союз не сможет выставить поставщикам встречный ультиматум."	181:192	0:214	3793	rushifteval	ru
