lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3444		При n = 0 имеем состояние наименьшей энергии, из-за присутствия в формуле половинки она не равна нулю; это -- следствие принципа неопределенности.	74:83	0:146	3444	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3445		"Ша-шлы-чка! -- в плечо когтями впился и загораживал путь краснощекий малый с бритой башкой, галстук, костюм, и с нахрапистой милицейской сноровкой пихал к распахнутой двери кафе ""Городец"", подпертой половинкой кирпича, к ступенькам наверх, на веранду -- больно пихал, до синяков, не пускал обойти."	199:209	0:297	3445	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3446		Тряхнул он головой, тень раскололась на две половинки, и у каждой половинки выросли руки, ноги и большие киргизские головы в страшных качающихся шапках.	44:53	0:152	3446	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3447		Затем две половинки подушки заварили, чтобы они не распадались.	10:19	0:63	3447	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3448		Матвей открыл одну половинку окошка и высунул голову.	19:28	0:53	3448	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3449		Блеклые, тощие половинки били в глаз.	15:24	0:37	3449	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3450		"В пакете лежала половинка четвертушки желтой буграстой бумаги, на ней рукой предвоенсовета было написано: ""Приказываю вам в ночь до рассвета сосредоточить все (""все"" было подчеркнуто) наличие артиллерии и боеприпасов на пятиверстном участке в районе Воропоново -- Садовая."	16:25	0:272	3450	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3451		Открывается правая половинка дверей в актовый зал.	19:28	0:50	3451	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3452		Мария Александровна вынула из глубокого кармана платья вторую половинку.	62:71	0:72	3452	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3453		С половинкой уже завязались странные отношения, как уже не с зубом.	2:12	0:67	3453	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3454		"На ступеньках лобного места Часам к девяти вечера, когда Москва уже остывает от торопливого делового дня, когда по Ильинке, по Никольской, по Варварке, гомонившим еще часа два назад советским людом, с портфелями, в которых булки с колбасой, женины ботинки в починку и половинка портвейна на сон грядущий, -- редкого увидишь пешехода, да и тот, пожалуй, жулик; когда в черных чанах, вонявших целый день свинцовым асфальтом, -- беспризорные, озираясь на ""снегиря"", прицеливаются устроиться на ночь; а по площади, упершейся в красное на закате небо шпилями Спасской и Василия Блаженного, прорвет засыпающую тишину редкий лихач и цокот подрезиненных его копыт откликнется далеким барабаном, -- к Лобному месту подошли три человека и присели на ступеньках."	268:277	0:751	3454	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3455		"Тем временем по ""Русскому радио"" солист группы ""Танцы минус"" Петкун удивительно в тему жаловался: ""Ты оставила мне половинку себя""."	115:124	0:131	3455	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3456		Пироги, окурки, разграбленные салаты, огрызки и половинки яблок, бутылки под диваном, Надя, которая навзрыд плакала и держалась за глаз, и Андрей, который держал на руках Маришу и танцевал с ней -- это был тот самый знаменитый один акт в год, который они совершали после того, как Мариша выдала меню на мой дом, а Надя видела это первый раз в жизни и была этим делом испугана до потери глаза.	48:57	0:392	3456	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3457		И тогда летчик Чкалов выхватил саблю и разбил череп Троцкого на половинки, а затем разрубил поперек, и череп умер.	64:73	0:114	3457	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3458		Вместе со всеми пела и бабушка, и в то же время обмакивала плотно спрессовавшиеся половинки вилков в соленую воду, укладывала их в бочку -- толково, с расчетливостью, затем наваливала слой мятого, отпотевшего крошева капусты -- эту работу она делала всегда сама, никому ее не передоверяла, и, приходя потом пробовать к нам капусту, женщины восхищались бабушкиным мастерством: -- А будь ты неладна!	82:91	0:397	3458	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3459		Юноша В любом случае выглядел он неожиданно: старые голубые джинсы обрезаны настолько коротко, что Мине снизу были отлично видны две ровные половинки, округлые и темно-золотистые, словно гигантский персик.	140:149	0:205	3459	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3460		Лицо дамы будто рассекли надвое, а потом плохо приставили половинку к половинке, один глаз выше другого, розовый нарост носа с черными рваными ямами ноздрей перекошен и страшен; вместо рта малиновые кусочки рассеченных губ -- одна выше другой.	58:67	0:243	3460	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3461		Сейчас думаю, что нашла свою вторую половинку и не хочу портить отношения с ним.	36:45	0:80	3461	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3462		Каждую половинку помидора наполнить приготовленной массой и уложить в смазанный маслом глиняный горшок, пересыпая толчеными сухарями.	7:16	0:133	3462	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3463		"Главное, чтобы посреди Пушкиных и Лермонтовых половинке не попался известный фантазер Бокаччо с ""Декамероном""."	46:55	0:110	3463	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3464		Помидоры по-домашнему Взять не совсем созревшие помидоры, помыть их и разрезать пополам, выжать половинки, чтобы удалить семена и сок.	96:105	0:134	3464	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3465		Скоро будем размножаться делением: будем затягивать пояса так, что разделимся на две половинки.	85:94	0:95	3465	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3466		Бублик семитати: Сережа его не сломал, а разрезал его по экватору, на два кольца, смазал оба разреза салом, соскреб с глянцевитой поверхности кунжутные семячки, -- ровно, как опытный сеятель на ниве, рассыпал их по салу, опять сложил обе половинки и только тогда, не ломая, впился в бублик зубами.	238:247	0:297	3466	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3467		-- Ему и половинки много, -- вмешалась жена, очень вовремя вернувшаяся с тарелками.	9:18	0:83	3467	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3468		-- Ты посмотри, твой же орех! -- тыкал он мне под нос расколотые половинки; внутри орех заплесневел.	65:74	0:100	3468	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3469		Теперь Тютин -- единственное связующее звено между двумя половинками нашего катамарана.	57:68	0:87	3469	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3470		Один початок, его половинка, был засунут в рот и торчал наружу толстым концом, делая выражение лица у Сашки ужасно дурашливым, даже глупым.	18:27	0:139	3470	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3471		Так же, но только тёмно-коричневой пряжей свяжите обратную сторону уха (2 детали) и соедините половинки чёрной пряжей ст.б.н.	94:103	0:125	3471	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3472		-- Жалко дитя, -- обратилась она к сыну, когда половинки бордовой портьеры сошлись за Женею.	47:56	0:92	3472	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3473		Примечательно, что это не передняя его половинка (традиционный прием при создании пикапов), а более чем две трети, то есть передок и салон.	39:48	0:139	3473	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3474		То были сделанные из папье-маше подобия грецких орехов, которые внутри, в обеих половинках, содержали по целой, тончайшим образом выпиленной из кости, капелле с алтарем, свечами, цветами и херувимами.	80:90	0:200	3474	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3475		Допил кофе и взял еще одну половинку.	27:36	0:37	3475	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3476		Внешний вид, правильная шарообразная форма, наличие швов и симметрическая делимость на две половинки создают впечатление об искусственном происхождении шаровидных тел.	91:100	0:167	3476	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3477		Она красилась и думала, какая это была беспросветная жуть -- столько лет прожить без своей половинки, с чужими людьми, которых она считала родными, потому что не знала, каким на самом деле должен быть родной человек.	91:100	0:216	3477	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3478		Между двумя половинками баранки можно было положить ветчины, чайной колбасы или красного голландского сыра, нами очень любимого.	12:23	0:128	3478	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3479		У M.variabilis эти два склерита, по нашему мнению, всегда слиты; разделение на 2 половинки переднегрудного постфуркастернума у M.silvatica очень нечеткое и не всегда выражено: из 5 просмотренных паратипов этот склерит разделен лишь у трех; у некоторых экземпляров вдоль склерита проходит желобок, но и в этом случае мембранозный промежуток между двумя половинками отсутствует.	81:90	0:376	3479	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3480		Яблоко осталось на ладони адъютанта Черкесского полка, но когда Верига свободной рукой отделил верхнюю половину яблока, Лара поняла: эффект рубки был не только в том, чтобы не отхватить пальцев, державших яблоко, но и в том, дабы так разрубить его, чтобы половинки остались на месте, давая впечатление целого яблока.	255:264	0:316	3480	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3481		Кирпич рухнул расколотыми половинками.	26:37	0:38	3481	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3482		-- Даже мираж смеется над тобой! -- шепнула сомневающаяся половинка сознания, но другая уже вела его вперед, вслед за зеленоватым сиянием убегающей вперед галереи.	58:67	0:163	3482	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3483		Но если и возникало у меня когда-то чувство, что есть на свете моя половинка, то это был ОН.	67:76	0:92	3483	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3484		Словно половинки расколотого векшинского кирпича, они уже не прилегали плотно друг к другу, как в детстве, и все не удавалось им найти верный тон и нужные слова после такой многолетней неизвестности...	7:16	0:201	3484	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3485		Другая половинка лежала под телевизором.	7:16	0:40	3485	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3486		Открыл половинку двери -- пять кусков.	7:16	0:38	3486	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3487		И я, и он видели через смотровую щель телевизора сорванные взрывом боекомплекта танковые башни, как половинки яиц валяющиеся на улицах Грозного.	100:109	0:144	3487	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3488		Как сейчас, его вижу: половинка красная, половинка синяя, и по ней тонкие желтые полоски.	22:31	0:89	3488	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3489		Зевс исцелился: сложил половинки головы в большее целое.	23:32	0:56	3489	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3490		"Как на суде Соломона, не будем требовать половинки ребенка, отдадим ребенка чужим, пусть живет!"" Мне закричали: ""Он умрет, они его убьют!"""	41:50	0:138	3490	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3491		Кровь сочилась сквозь подоржник на лбу, подкрашивала осенним багрянцем глазные впадины, в оправе которых вертелись глобусы страшных фарфоровых бельм, бойко текла по глубоким бороздкам морщин на щеках, заливала отвислые волосатые уши, превратила желтую никотиновую бородку, развалившуюся на две равные половинки, в атласный пионерский галстук.	301:310	0:342	3491	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3492		На обрыве в примятой пожелтевшей траве валялись обгрызенные половинки арбуза.	60:69	0:77	3492	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3493		В таком случае достаточно смазывать горло раствором Люголя и давать внутрь стрептоцид: крупным собакам -- по одной таблетке утром и вечером, маленьким -- по половинке.	157:166	0:167	3493	rushifteval	ru
