lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1137		Организационные и технические меры безопасности, осуществляемые при подготовке объекта к огневым работам, при их проведении, средства коллективной и индивидуальной защиты, режим работы: а) при подготовительных работах б) при проведении огневых работ 8. Руководитель структурного подразделения, где проводятся огневые работы, или лицо, его замещающее (подпись) 9. Состав бригады исполнителей (при большом числе исполнителей ее состав и требуемые сведения приводятся в прилагаемом списке с отметкой об этом в настоящем пункте) 10.	370:377	0:528	1137	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1138		И вот что особенно важно: кому дать эту квартиру, должен решать совет бригады, и никто другой!	70:77	0:94	1138	rushifteval	ru
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1139		По штату в армейской пехотной дивизии должно быть 14100 человек личного состава и 78 танков, в армейской бронетанковой дивизии -- 9.100 человек и 245 танков, в бронетанковой дивизии республиканской гвардии -- 11240 человек, в бригаде Республиканской Гвардии -- 2.260 человек.	226:233	0:275	1139	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1140		Его бригада выполняет план на 150%.	4:11	0:35	1140	rushifteval	ru
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1141		"-- Радиация -- штука тонкая и страшная только на первый взгляд, -- начальник службы РАР ""Радона"" Антон Матюха, только что послав свою бригаду на вывоз очередной партии радиоактивных ампул с мусороперерабатывающего завода, задумчиво закурил."	137:144	0:240	1141	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1142		Тут учитывается все: уважает ли он свой коллектив, помогает ли товарищу, принципиален ли, не отступает ли от принятого бригадой решения.	119:127	0:136	1142	rushifteval	ru
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1143		Чижевский со своей бригадой сперва под одной крышей с нами оставался на заводе 39, а потом перешел в другой корпус.	19:27	0:115	1143	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1144		В перерыве Галина Петровна спросила молоденького лейтенанта, прикомандированного к их бригаде по случаю концерта, кто этот полковник в первом ряду.	86:93	0:147	1144	rushifteval	ru
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1145		Он погиб, лежа на больничной койке, в эмоциональной драке с сержантом Кандагарской бригады, незримо приходившим его навещать.	83:90	0:125	1145	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1146		Группе, состоявшей из 25-Й стрелковой дивизии и Башкирской кавалерийской бригады, было приказано, переправившись через Днепр, перерезать железную дорогу Киев-Коростень у станции Ирша.	73:80	0:183	1146	rushifteval	ru
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1147		"И ""Совет генералов"", которого, возможно, и не было, который возник в провокаторских мозгах десятков осведомителей, -- мнимый или не мнимый орган этот поднял по тревоге единственную в стране танковую дивизию и открыл, будто началась война, склады артиллерийской бригады."	264:271	0:269	1147	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1148		Сколько раз бывало -- командир дивизии, бригады, даже полка просит остаться у него в штабе лишние полчаса просто посидеть, или проехать с ним в автомобиле или верхом на дальний участок, или хотя бы отправить туда несколько человек команды с предметами снаряжения и подарками, чтоб только шире пошел слух о прибытии поезда на фронт.	40:47	0:331	1148	rushifteval	ru
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1149		Маня была прессовщицей, Маня была в ударной бригаде, прокладывающей рельсы к новому металлургическому цеху, выросшему вдалеке от железной дороги.	44:51	0:145	1149	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1150		Командирам корпусов рассмотреть и утвердить планы обороны по каждой дивизии и бригаде.	78:85	0:86	1150	rushifteval	ru
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1151		Узнать в министерстве, была ли такая проверка, попросить список бригады, выяснить, нет ли среди выезжавших знакомых Филатовой, -- работы на два часа.	64:71	0:149	1151	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1152		Через несколько минут Андрей Круглов начал запись в ударную бригаду имени Комсомола.	60:67	0:84	1152	rushifteval	ru
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1153		Но вид у него был подыхающий, и я вызвал бригаду прекращения запоя, объявления о таких услугах все чаще мелькали в газетах.	41:48	0:123	1153	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1154		На рассвете уезжает бригада.	20:27	0:28	1154	rushifteval	ru
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1155		-- И что же с вашей бригадой Не дай Бог, потеряли -- Никак нет.	20:28	0:63	1155	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1156		"(""Sсel"") Помни ""бригаду"" -- это ж не проще государства."	20:27	0:55	1156	rushifteval	ru
бригада	NOUN	1992	1992-2016	1992-2016_бригада_1157		Возможным вариантом решения этой проблемы, по-нашему мнению, является создание на шахтах отрасли специализированных проходческих бригад, вооруженных высокопроизводительной проходческой техникой.	129:135	0:194	1157	rushifteval	ru
