lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3049		Необходимость комплексного подхода к обоснованию и разработке системы и средств вооружения противовоздушной, а затем и воздушно-космической обороны повлекла за собой объединение НИИ-2 с 9-м Научно-испытательным центром истребительной ПВО.	37:48	0:238	3049	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3050		"Фреге уже заканчивал и частью издал трехтомный труд ""Обоснования арифметики"", венчающий усилия логицистов, как вдруг разразилась ""арифметическая катастрофа""."	53:64	0:157	3050	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3051		Однако до сих пор идея психолого-педагогического взаимодействия не получила, во-первых, обоснования со стороны теоретиков образования, а во-вторых, признания со стороны практических психологов.	88:99	0:193	3051	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3052		"Как раз в те годы, когда отважный ум К.Э. Циолковского упорно трудился над физико-математическим обоснованием ракетодинамики и космонавтики, когда русский ученый составлял свой классический труд ""Исследования мировых пространств реактивными приборами"" -- скромный немецкий ученый В. Каспари был увлечен другой, менее заметной проблемой, казалось бы не имевшей никакого отношения к задачам Константина Эдуардовича."	97:109	0:413	3052	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3053		Именно ректорат должен предъявить банку обоснование для предоставления кредита, а также финансовое поручительство.	40:51	0:114	3053	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3054		Вместе с тем в педагогической теории Пирогова, как уже указывалось, отразились и некоторые черты, свойственные либерально-буржуазной педагогике: абстрактно-идеалистическое обоснование цели воспитания, примирение научного образования с религиозным воспитанием, непоследовательность в решении проблемы о телесных наказаниях детей и пр.	172:183	0:333	3054	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3055		"Еще в 1911 году начались гидрологические наблюдения за рекой Буреей как потенциальным энергоносителем региона; в 1969 году ""Ленгидропроект"" приступил к разработке технико-экономического обоснования."	186:197	0:198	3055	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3056		"Императрица была бесспорной вдохновительницей принципа сильной или, как было принято тогда выражаться, ""крепкой"" власти, и в Ней находил Император как бы обоснование и оправдание своих собственных взглядов, хотя личные взгляды Государя были бесспорно менее определенны, нежели взгляды Императрицы."	154:165	0:297	3056	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3057		БИЗНЕС-ПЛАН И БЮДЖЕТ ДЛЯ СЛУЖБЫ УПРАВЛЕНИЯ ПЕРСОНАЛОМ Семинар предназначен для руководителей и специалистов по управлению персоналом, центров обучения и развития, отделов труда и заработной платы, отделов кадров 22 -- 23 декабря 2003 года На семинаре участники получат практические навыки по составлению бизнес-плана для службы персонала; классификации издержек на содержание персонала; обоснованию показателей и размеров премирования службы управления персоналом; методам и технологии анализа трудовых показателей на основе статистических форм отчетности.	387:398	0:556	3057	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3058		"М.Хальбвакс посвятил специальное исследование обоснованию того положения, что процесс воспоминания совершается на основе ""социальных рамок"", в которых протекает наша жизнь."	46:57	0:172	3058	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3059		Шадруновой, И. Т. Слащилина, ведутся исследовательские работы по совершенствованию комбинированной, физико-технической и физико-химической геотехнологий, геомеханическому обоснованию технологических решений, разрушению горных пород взрывом.	171:182	0:240	3059	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3060		Здесь нужна была бы не журнальная статья, а кропотливое исследование, не схематическая формулировка положений, а тщательное теоретическое обоснование.	138:149	0:150	3060	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3061		"Характерно, что метод ""онтологического доказательства"", т. е. метод логического, рационального обоснования богооткровенной истины, появляется на свет в тот самый момент, когда, согласно преподобному Симеону, творение сокровенной сердечной молитвы становится невозможным из-за того, что послушание покинуло этот мир."	95:106	0:315	3061	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3062		Но иногда эта внезапность и немотивированность -- только кажущееся явление; действия, производящие впечатление импульсивных, могут возникать в результате каких-нибудь стимулов, имеющих логическое обоснование с точки зрения больного, но оставшихся неизвестными благодаря недоступности его внутреннего мира.	196:207	0:305	3062	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3063		После подписания соглашения будет подготовлено полное технико-экономическое обоснование, после чего начнется строительство.	76:87	0:123	3063	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3064		"В 1908 году мое ""Обоснование интуитивизма"" появилось на немецком языке."	17:28	0:71	3064	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3065		Комиссия добилась отмены смертной казни в отношении этого военнослужащего, расстрелявшего своего командира, и ее замены на пожизненное заключение; однако, заметил А.Приставкин, если бы Комиссия знала обстоятельства этого дела в такой степени, как это было показано в фильме, она бы попыталась найти юридическое обоснование для решения судьбы этого человека ввиду смягчающих его действия обстоятельств.	311:322	0:401	3065	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3066		Она черпает свое обоснование из жизни.	17:28	0:38	3066	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3067		"Любопытнее другое: в русской литературе начала ХХ века было два способа изображения евреев, которые могли служить ""обоснованием"" юдофильства."	115:127	0:141	3067	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3068		"Что вы скажете о слове ""Сосуд"" Это основополагатель русского футуризма К. и ""гениальнейший поэт мира"" ""Велимир"" Хлебников составляют тезисы философского обоснования нового направления."	153:164	0:184	3068	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3069		Таким образом, административные противоречия только обозначают проблему и в ряде случаев дают некоторое обоснование ее возникновения.	104:115	0:133	3069	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3070		Математика может быть полностью сведена к логике, и такое чисто логическое обоснование математики позволит установить ее истинную и наиболее глубокую природу.	75:86	0:158	3070	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3071		"А заявление должно содержать не только ""прошение"" об отсрочке, но и обоснование причин, препятствующих погашению задолженности в установленные действующим законодательством сроки."	68:79	0:179	3071	rushifteval	ru
обоснование	NOUN	1918	1918-1990	1918-1990_обоснование_3072		Конечно, в этике, за вычетом всех норм, нашедших специальное обоснование в соответствующей дисциплине, окажется некоторое количество норм (причем обыкновенно выдаваемых за основные), которые нигде не обоснованы, и даже трудно бывает сказать, в какой дисциплине они вообще могли быть обоснованы, и тем не менее звучащих убедительно.	61:72	0:331	3072	rushifteval	ru
обоснование	NOUN	1992	1992-2016	1992-2016_обоснование_3073		Эта линия с наибольшей силой проявилась в системах Веданты (утвердившись в школах Асанги и Васубандху, получив логико-эпистемологическое обоснование в школах Дигнаги и Дхармакирти и дальнейшее развитие в системах Гаудапады и Шанкарачарьи) и в системах Мимансы, где звуки речи были интерпретированы на реалистический манер как вечные и вездесущие субстанции и где встретила своего оппонента в реалистических системах ньяя-вайшешика.	137:148	0:431	3073	rushifteval	ru
