lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4441		Тотальная клятва в честности вообще произвела на публику гораздо большее впечатление, чем риторика президентской команды, которая все минувшие дни убеждает американцев, что экономике их страны ничего особенно не угрожает.	90:98	0:221	4441	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4442		Французская риторика, либерализм Роттековой школы, pеle-mеle разбросанные анекдоты, сентенции, постоянные личности и никакой логики, никакого взгляда, никакой связи.	12:20	0:165	4442	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4443		Примечательно, что во всех этих проектах, даже в большевистских, вопрос по сути (не по риторике) ставится не о разрушении, а о реформировании и обновлении империи.	87:95	0:163	4443	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4444		"Все его значение для меня в первое время ограничивалось пока, с одной стороны, клеением для меня, да столь же, пожалуй, и для себя, разнообразных змеев, и иногда необыкновенно больших, запускавшихся даже с горящими фонарями, и играньем в городки и бабки (все это производил он с необыкновенной серьезностью), с другой стороны -- тем сильным впечатлением, которое производила на меня полка в его очень маленькой комнатке (называвшейся ""семинарской""), которая с каждым годом все больше и больше пополнялась стопками тетрадок, заключавших в себе так называемые ""задачки"" (классные сочинения); к этим ""задачкам"", написанным на разнообразные риторические (он был тогда еще в классе риторики), а затем и философско-богословские темы, я впоследствии относился не иначе как с величайшим уважением, хотя я в них, конечно, и не заглядывал еще тогда."	684:692	0:839	4444	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4445		Петрарку расстраивало и возмущало, что в красоте слова люди видят риторику.	66:74	0:75	4445	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4446		"В ""Проклятии зверя"" Андреев, по своему обыкновению, много шумит, пускается в риторику и мнимое глубокомыслие, даже в философию носового платка -- и все по поводу того, что в большом городе один человек будто бы до ужаса походит на другого."	80:88	0:239	4446	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4447		Слово на освящение Троицкого собора произнес молодой учитель риторики Московской Духовной семинарии Василий Дроздов -- будущий святитель Московский Филарет.	61:69	0:156	4447	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4448		Даже в тех случаях, когда людям приходится рисковать головою или прямо нести ее на плаху, все у нас делается просто, без малейшей тени риторики.	135:143	0:144	4448	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4449		Большинство их так или иначе приняли риторику, ассоциирующуюся с партией власти (приближение выборов будет эту податливость усиливать).	37:45	0:135	4449	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4450		"В послании к князю Острожскому и ко всем православным христианам Иоанн Вишенский пишет: ""Потому дьявол против славянского языка борьбу такую ведет, что язык этот плодоноснейший из всех языков и богу любимейший, потому что без поганских хитростей и руководств, каковы грамматика, риторика, диалектика и прочие коварства тщеславные дьявольские, простым прилежным читанном, безо всякого ухищрения к богу приводит, простоту и смирение зиждет и духа святого подъемлет, в злоковарну же душу не внидет премудрость."	281:289	0:507	4450	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4451		В конце концов, та же элоквенция, приветствуемая Владимиром Успенским, никогда не существовала без образцовой словесности: риторика в обучении не случайно издревле сроднилась с поэтикой.	123:131	0:186	4451	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4452		"Киевский монах, хохол, ""нехай"", как тогда говорили, на каждом шагу колол глаза великорусскому обществу, особенно духовенству, злорадно коря его в невежестве, без умолку твердя о его незнакомстве с грамматикой, риторикой и другими школьными науками."	213:222	0:248	4452	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4453		Наконец, по сути истоки семиотики восходят, как минимум, к Аристотелю и его работам по риторике, поэтике и логике.	87:95	0:114	4453	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4454		Что бы ни говорили об его ошибках (не мое дело здесь защищать его: я не пишу критического разбора), за ним навсегда останется слава, что он сокрушил риторику, все натянутое и изысканное, всякую ложь, всякую мишуру, и на место их стал проповедовать правду в искусстве (разумея тут и правду художественную).	149:157	0:305	4454	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4455		"Ведь мой собеседник был всего лишь тремя-четырьмя годами старше меня, он не мог орудовать нагайкой в те отдаленные времена, и потому его хлесткая фраза ""пожалели мы на вас плентюгов, зря..."" была лишь риторикой."	204:213	0:211	4455	rushifteval	ru
