lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
название	NOUN	1992	1992-2016	1992-2016_название_2873-15		Слово "маракату" -- это название одного из африканских ритмов, который из Африки в неизменном виде вместе с населением переехал в Бразилию.	24:32	0:139
название	NOUN	1992	1992-2016	1992-2016_название_2893-15		В работе упоминаются названия ряда национальностей, входящих в состав китайской нации.	21:29	0:86
название	NOUN	1992	1992-2016	1992-2016_название_2883-15		В том же письме В.В. пишет о своей мечте: приехать к Диме с Васильком в Балтимор и выйти с ними в море на яхте под названием "Три поколения", дабы восстановить нарушенную связь.	115:124	0:177
название	NOUN	1992	1992-2016	1992-2016_название_2885-15		Как ни странно, американцы, позабыв о происхождении названия, самым серьезным образом пишут "jeep".	52:60	0:99
название	NOUN	1992	1992-2016	1992-2016_название_2887-15		Оказывается, Андрей перепутал не только адрес, но и название журнала.	52:60	0:69
название	NOUN	1992	1992-2016	1992-2016_название_2889-15		С названием подыграли Ельцину и России, поскольку она становилась главной силой и опорой СНГ.	2:11	0:93
название	NOUN	1992	1992-2016	1992-2016_название_2891-15		В статье с таким интересным названием.	28:37	0:38
название	NOUN	1992	1992-2016	1992-2016_название_2867-15		Они не держали подобную документацию в папках с названием фирм, с которыми работали, ибо бумаги после окончания сделки подлежали уничтожению.	48:57	0:141
название	NOUN	1992	1992-2016	1992-2016_название_2881-15		Член этот обретался, главным образом, в кроватке, помахивая ножками, облаченными в вязаную обувку с неведомым мне названием "пинетки".	114:123	0:134
название	NOUN	1992	1992-2016	1992-2016_название_2835-15		Благодаря фильму в обиход вошло сленговое название БМВ -- бумер.	42:50	0:64
название	NOUN	1992	1992-2016	1992-2016_название_2865-15		Если вы внимательным образом изучите мелкомасштабную карту хотя бы одного из тихоокеанских штатов -- Орегона, то обнаружите изобилие географических названий с приставкой "обезьяний": Обезьяний каньон, Обезьянья долина, Обезьяний хребет.	148:156	0:236
название	NOUN	1992	1992-2016	1992-2016_название_2839-15		Правда, современное название было закреплено только в 1831 г.	20:28	0:61
название	NOUN	1992	1992-2016	1992-2016_название_2843-15		Премьера спектакля "Видение на холме": судя по названию, нам предстоит проникнуться истинно российским духом в буддистском преломлении.	47:55	0:135
название	NOUN	1992	1992-2016	1992-2016_название_2857-15		В общем, можно сказать, что только американский композитор решится объединить практически все мировые религии в двухчасовом музыкальном произведении, заключительная часть которого к тому же носит название "Посвящение добродетели".	196:204	0:230
