lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
установление	NOUN	1700	1700-1916	1700-1916_установление_5590-14		При тогдашнем непоколебимом и, смею сказать, беспечном до слепоты доверии к нашей денежной системе и к нашим кредитным учреждениям и при нашем порядке установления налогов не могло, по-видимому, быть недостатка в денежных средствах.	151:163	0:232
установление	NOUN	1700	1700-1916	1700-1916_установление_5586-14		Добрая часть Пятикнижия наполнена определенными установлениями от самого Бога о том, какие и как ему нужно приносить жертвы.	48:62	0:124
установление	NOUN	1700	1700-1916	1700-1916_установление_5634-14		Все в намерениях полезнейшие установления никакого основания иметь не будут.	29:41	0:76
установление	NOUN	1700	1700-1916	1700-1916_установление_5638-14		Начав с мифов и богатырского быта, мы незаметно перешли к внешней форме былин, то есть к слогу; потому что самая тесная связь между содержанием и языком составляет отличительное свойство народной эпической поэзии, которая зарождалась и развивалась вместе с зарождением и установлением самих форм языка: так что иногда живое воззрение, проникнутое верованием, метко схваченное словом, служило семенем для целого мифа или сказания; иногда целое сказание сокращалось в краткую фразу, которую былина из века в век переносила в постоянном эпитете.	271:284	0:542
установление	NOUN	1700	1700-1916	1700-1916_установление_5598-14		Вообще же Турция ничего не потеряет от установления этой новой автономии, ибо она будет временной номинальной, так как главным образом рассчитана на то, чтобы во время введения реформ в Анатолии освободить турецкое правительство от забот о Курдистане.	39:51	0:251
установление	NOUN	1700	1700-1916	1700-1916_установление_5610-14		Законное декольте Парламент штата Огайо, по предложению депутата Капелля, принял закон об установлении ограничений свободы дамских туалетов.	90:102	0:140
установление	NOUN	1700	1700-1916	1700-1916_установление_5620-14		Господь вседержитель да ниспошлет благословение на царственный труд наш и да поможет он нам, при тесном единении всех верных сынов отечества, исполнить наши помышления об усовершенствовании государственного порядка установлением прочного строя местной жизни, как главного условия преуспеяния державы нашей на твердых основах веры, закона и власти.	215:228	0:347
установление	NOUN	1700	1700-1916	1700-1916_установление_5630-14		, наконец, потому, что они нужны для платежа долгов в кредитных установлениях, и для содержателей питейных откупов они нужны для взноса в казначейство, куда 1/5 часть* только принимается серебра, между тем как продажа винная вся почти производится на серебро.	64:77	0:259
установление	NOUN	1700	1700-1916	1700-1916_установление_5592-14		Франция поэтому воздержалась от переговоров, а английское правительство отправило ноту советскому, содержащую предложение заключить перемирие с поляками и согласиться на установление союзниками границ между Россией и Польшей.	170:182	0:225
установление	NOUN	1700	1700-1916	1700-1916_установление_5622-14		Между тем, установление и надлежащая оценка его должна вести к решительным результатам: у всевозможных сторонников идеалистического мышления отнимается их наиболее надежное -- по их мнению -- оружие.	11:23	0:199
установление	NOUN	1700	1700-1916	1700-1916_установление_5624-14		За малыми исключениями, -- продолжает он, -- все христианство от апостольских времен и до наших дней пришло к убеждению, что цель Христа состояла в том, чтобы дать людям великий принцип, но не в том, чтобы разрушить основы учреждения всего человеческого общества, которое утверждается на Божеском установлении (sanction) и на необходимости.	297:309	0:340
установление	NOUN	1700	1700-1916	1700-1916_установление_5612-14		Мне же такое ваше поведение дает моральную силу предпринять самому, на свой риск все действия для установления своей правоты и очистки своей чести, запятнанной полицией и вами.	98:110	0:176
установление	NOUN	1700	1700-1916	1700-1916_установление_5626-14		И такое установление отношения человека к тому целому, которого он чувствует себя частью и из которого он выводит руководство в своих поступках, и есть то, что называлось и называется религией.	8:20	0:193
установление	NOUN	1700	1700-1916	1700-1916_установление_5614-14		, потому что, как мы видели недавно, творчество должно предшествовать установлению чисто механических отношений.	70:82	0:112
установление	NOUN	1700	1700-1916	1700-1916_установление_5628-14		Второе устройство состоит в том, чтобы не внешними только формами покрыть самодержавие, но ограничить его внутреннею и существенною силою установлений и учредить державную власть на законе не словами, но самым делом.	138:150	0:216
установление	NOUN	1700	1700-1916	1700-1916_установление_5608-14		Между городскими установлениями госпиталь стоит любопытства.	17:31	0:60
установление	NOUN	1700	1700-1916	1700-1916_установление_5588-14		Искусство речи на суде Так называется книга П. Сергеича (П. С. Пороховщикова), вышедшая в 1910 году, задачею которой является исследование условий судебного красноречия и установление его методов.	171:183	0:196
установление	NOUN	1918	1918-1990	1918-1990_установление_5599-14		Установление новых мер, прежде всего нравственных.	0:12	0:50
установление	NOUN	1918	1918-1990	1918-1990_установление_5597-14		Парламенты Белуджистана, Гуджарата и Кашмира вотировали немедленное отделение от Британской империи, на обсуждение был поставлен вопрос об установлении советской формы управления.	139:151	0:179
установление	NOUN	1918	1918-1990	1918-1990_установление_5629-14		В эмиграции Франк жил сначала в Германии, а после установления там фашистского режима -- во Франции; выпустил в Берлине и в Париже множество трудов по философии, психологии и социологии, в которых окончательно оформились его взгляды.	50:62	0:233
установление	NOUN	1918	1918-1990	1918-1990_установление_5607-14		Когда духом овладевает грубость и невежество, то все выражения будут соответствовать установлениям жизни.	85:98	0:105
установление	NOUN	1918	1918-1990	1918-1990_установление_5609-14		В швейцарской "здания судебных установлений" был у меня свой крюк на вешалке, с наклеенной над ним моей фамилией, которую швейцар иногда помнил, на вешалку не глядя.	31:43	0:165
установление	NOUN	1918	1918-1990	1918-1990_установление_5611-14		Е. А. Аркин руководил объединением врачей, прикрепленных к детский учреждениям, он стремился направить их на установление тесных контактов с воспитателями, говорил о совместной работе врачей и педагогов.	109:121	0:203
установление	NOUN	1918	1918-1990	1918-1990_установление_5613-14		Установление права для людей означало создание между ними системы связей.	0:12	0:73
установление	NOUN	1918	1918-1990	1918-1990_установление_5603-14		Мы не станем перечислять ошибки и упущения, допущенные военными и гражданскими органами, призванными Вами служить делу борьбы за воссоздание государства и установление элементарного порядка.	155:167	0:190
установление	NOUN	1918	1918-1990	1918-1990_установление_5605-14		Совершенно иного рода первая из названных задач, т. е. установление принципов, могущих служить основой для дедукции.	55:67	0:116
установление	NOUN	1918	1918-1990	1918-1990_установление_5615-14		При этом они тщательно избегали установления, кто или что собственно явится той инстанцией, которая определит это "насколько возможно".	32:44	0:135
установление	NOUN	1918	1918-1990	1918-1990_установление_5593-14		Настоящее совещание, давшее ему возможность войти в контакт с представителями рабочих фотографов СССР и других стран, будет иметь то значение, что он приложит все усилия, по возвращении в Америку, содействовать появлению в Америке организованного классового рабочего фото-любительства и установлению обмена фотоснимками с другими странами.	287:299	0:339
установление	NOUN	1918	1918-1990	1918-1990_установление_5627-14		Но для чего-то другого нужно будет уже другое "установление", другая форма.	47:59	0:75
установление	NOUN	1918	1918-1990	1918-1990_установление_5619-14		Русский почвовед не ограничился, однако, установлением зон, подзон и провинций.	41:54	0:79
установление	NOUN	1918	1918-1990	1918-1990_установление_5623-14		Стало быть, достигнуть твёрдой цены кредиток возможно только при установлении размена их на золото.	65:77	0:99
установление	NOUN	1918	1918-1990	1918-1990_установление_5621-14		"С окончательной ликвидацией попыток "диктаторов" вернуть Россию к дореволюционным порядкам, борьба за установление на нашей родине демократических начал государственности вступает в новую фазу.	103:115	0:194
установление	NOUN	1918	1918-1990	1918-1990_установление_5625-14		Коммунизм, как государственное установление, диктует такое равнение.	31:43	0:68
установление	NOUN	1918	1918-1990	1918-1990_установление_5631-14		Конечно, установление равновесия происходит с запозданием, которое называется релаксацией.	9:21	0:90
установление	NOUN	1918	1918-1990	1918-1990_установление_5633-14		Вместо запоминания бесчисленного множества форм, называемых по месту нахождения или в честь лиц, открывается возможность установления систем видов и родов.	121:133	0:155
установление	NOUN	1918	1918-1990	1918-1990_установление_5635-14		Установление гомологии он называет "объяснением в принципе" и утверждает, что "объяснение в принципе лучше, чем отсутствие объяснения" (L.	0:12	0:138
установление	NOUN	1918	1918-1990	1918-1990_установление_5637-14		Если основная доля внимания союзов до недавнего времени была сосредоточена на задачах общего подъема заработной платы, установления правильных соотношений между средними заработками в отдельных отраслях народного хозяйства и установления определенной зависимости между ростом производительности труда и заработков рабочих, то проблема установления правильных взаимоотношений в оплате труда работников разных специальностей и намечения ясных перспектив в этой области в известной мере оставалась в тени.	119:131	0:502
установление	NOUN	1918	1918-1990	1918-1990_установление_5639-14		Структура последних нередко точно указывает на затронутые в том или другом случае церебральные механизмы, а выяснение этого обстоятельства может очень много дать для точного установления процесса, лежащего в основе наблюдаемой клинической картины.	174:186	0:247
установление	NOUN	1918	1918-1990	1918-1990_установление_5641-14		Лишь в минералах, по своей природе непрозрачных, установление жидких и газообразных включений сопряжено с некоторыми трудностями.	49:61	0:129
установление	NOUN	1918	1918-1990	1918-1990_установление_5643-14		Всевобуч получил известные задания -- в его ведении возраст 16 лет, он мобилизует, организует спорт и т.д., а Комиссариат Здравоохранения тоже получил известные задания, но не выполнил этих заданий, занявшись установлением принципов и главным образом критикой, и абсолютно ничего не сделал.	209:222	0:290
установление	NOUN	1918	1918-1990	1918-1990_установление_5617-14		В 60-х годах В. Ламанский, А. Купфер, Б. Якоби принимали участие в деятельности Международного общества по установлению десятичной системы мер, весов и монет.	107:119	0:158
установление	NOUN	1918	1918-1990	1918-1990_установление_5587-14		Отношение к ним общества и генерала Деникина Общее собрание членов временного донского правительства и делегатов от станиц и войсковых частей в заседании 28 апреля в заседании Судебных установлений в Новочеркасске, "признавая число присутствующих в настоящем собрании делегатов от войсковых частей и станиц, принявших участие в изгнании из Донской области советских войск, достаточным, постановило объявить настоящее собрание "Кругом спасения Дона".	185:197	0:449
установление	NOUN	1918	1918-1990	1918-1990_установление_5601-14		Так вот, этот отряд ариек ставит себе целью проверить максимальное число верноподданных фюрера путем установления с ними интимной близости, в процессе которой они проводят блицдопрос о политических взглядах.	101:113	0:207
установление	NOUN	1918	1918-1990	1918-1990_установление_5589-14		Между тем по организации 1910 г. в военных округах не предусматривалось ни инспекторов, ни начальников артиллерии, которые являлись бы ближайшими помощниками по артиллерийской части командующих войсками округов и властью последних могли бы направлять должным образом боевую подготовку артиллерии, быть проводниками указаний генинспарта и установления единства взглядов на свойства артиллерии, ее задачи и использование в бою.	338:350	0:425
установление	NOUN	1918	1918-1990	1918-1990_установление_5591-14		Необходимо для установления полного порядка, для спасения столицы от анархии назначение на должность главнокомандующего петроградским военным округом доблестного боевого генерала, имя которого было бы популярно и авторитетно в глазах населения.	15:27	0:244
установление	NOUN	1918	1918-1990	1918-1990_установление_5595-14		А они делали те выводы, что при таком условии все вышеотмеченные планы, тенденции, стремления буржуазии вполне законны, что установление у нас диктатуры капитала (как "в великих демократиях Запада") есть основная задача нашей эпохи и единственная цель революции, что империализм новой революционной России, а стало быть, и война в единении с доблестными союзниками суть неизбежные и закономерные явления, требующие поддержки демократии, во избежание национальной катастрофы, что рабочий класс и крестьянство в связи с этим должны сокращать свои требования и программы, которые иначе будут "неосуществимы", и т.д. Все это означало не что иное, как планомерную и сознательную капитуляцию перед плутократией.	124:136	0:705
установление	NOUN	1918	1918-1990	1918-1990_установление_5645-14		Именно трудовой стаж -- лучшая мера для установления срока, по истечении которого человек будет получать пенсию.	40:52	0:112
