lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
издательство	NOUN	1992	1992-2016	1992-2016_издательство_1885-15		А ведь уходила она из издательства, как говорится, по-доброму, без скандала.	22:34	0:76
издательство	NOUN	1992	1992-2016	1992-2016_издательство_1921-15		В двадцатых годах он работал в издательстве "Заккнига" и в 1923 году был командирован в Москву.	31:43	0:95
издательство	NOUN	1992	1992-2016	1992-2016_издательство_1875-15		Я готовил к изданию свою новую книгу, параллельно составлял сборник Владимира Зазубрина, поэтому в издательстве бывал часто.	99:111	0:124
издательство	NOUN	1992	1992-2016	1992-2016_издательство_1925-15		Издательство "ЭКСМО" получило письмо от юридической фирмы "ЛеБоф, Лам, Грин и МакРей", представляющей интересы Дж.К. Ролинг, Warner Bros. (подразделение Time Warner Entertaiment Company, L.P.) и ООО "Росмэн-Пресс", с требованием незамедлительно прекратить "издание, воспроизведение, маркетинг, распространение и продажу контрафактных книг".	0:12	0:340
издательство	NOUN	1992	1992-2016	1992-2016_издательство_1877-15		Семинар собрал слушателей из книжных издательств Москвы, Санкт-Петербурга, Кирова, Элисты и Якутска.	37:48	0:100
издательство	NOUN	1992	1992-2016	1992-2016_издательство_1879-15		Не случайно также, что в последующие годы характер книг по биологии, выпускаемых Издательством иностранной литературы, изменился.	81:94	0:129
издательство	NOUN	1992	1992-2016	1992-2016_издательство_1881-15		Солнце, голубое, но все же холод, с Аськой села теща, мы уже опаздывали (куда-то за универмагом "Москва"), карман раздувала верстка (так совпало, потом сразу ехать в издательство, раз в пять лет, но именно сегодня, и никуда не сунешь, а так похабно нелепо -- с набитым карманом), на частнике ("Пятерочку") -- доехали, но нет там цветов, мы не можем ведь без цветов! -- троллейбуса не дождался, хоть был рядом -- эти бы минуты в тишине -- а вместо: бешено ждали следующего троллейбуса, бегом в магазин -- хризантемы, две белые розы, опять частника, ехать оказалось за угол, открыв дверь, одной ногой бороздя землю, не отпуская машину: "Не подскажете, больница" -- "А больница не работает".	166:178	0:688
издательство	NOUN	1992	1992-2016	1992-2016_издательство_1883-15		Радиочастотная идентификация книг Почти 90 крупнейших японских издательств, выпускающих более 6 млрд книг в год, приняли решение о замене в 2003-2004 гг. штрихового кодирования литературы на радиочастотное с использованием RFID-датчиков клейких этикеток с микросхемами на бумажной или полимерной основе.	63:74	0:303
издательство	NOUN	1992	1992-2016	1992-2016_издательство_1903-15		Издательство "Leske & Budrich" выпускает целую серию объемистых, обстоятельных книг, в которых зафиксирована эта деятельность, начиная с аналитики и кончая соображениями практического характера.	0:12	0:194
издательство	NOUN	1992	1992-2016	1992-2016_издательство_1907-15		Да что там говорить -- все редакторы издательства "Гуманитарий" были интеллигентами, уж это точно.	37:49	0:98
