lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4421-15		Нет и понимания дальнейшего идеологического фундамента протеста: часть лидеров отстаивает жесткую антипутинскую риторику, другие пытаются раскрутить украинскую тему, третьи высказываются за накачку общества на фоне социальных трудностей страны.	112:120	0:244
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4397-15		Сама форма отстраивается по законам музыкальной риторики.	48:56	0:57
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4425-15		На осознании этого был основан второй атрибут риторики Шеварднадзе и его немногочисленных сторонников: они ежечасно подчеркивали, что лидеры оппозиции борются не за "народное благосостояние", а за "собственную карьеру".	46:54	0:219
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4399-15		Но сравним чудесные слова в романе и голую риторику комментатора как, вероятно, их правильный перевод.	43:51	0:102
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4407-15		Если еще совсем недавно исследование тропов, повторим, ограничивалось поэтикой и риторикой, то в наши дни оно становится одним из важнейших средств анализа как языка, отклоняющегося от привычных норм использования слов, описывающих реальные референты, так и вербального языка, обращающегося к потенциальному, скрытому, вторичному смыслу (архаическому или поэтическому языку).	81:90	0:375
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4423-15		Современных школьных программ по риторике, к сожалению, не знаю, и рекламой не занимался.	33:41	0:89
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4417-15		Эта мысль актуализирует риторику манипулирования, насильственного навязывания каких-либо репрезентаций, в ущерб другим, более аутентичным[13].	24:32	0:142
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4429-15		Национально-державная и социальная риторика нынешнего российского руководства привела к смыканию электоральных полей власти и левой оппозиции и, как следствие, к прямому перетоку избирателей с одного поля на другое, чего невозможно было себе представить при позднем Ельцине.	35:43	0:274
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4395-15		-- Боюсь, твой вопрос носит чисто риторический характер, а риторика, как тебе, конечно же, известно, -- это искусство забалтывать простые вещи до полной неузнаваемости.	59:67	0:168
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4405-15		В-третьих, раздельное написание партий утверждает концепцию музыки, согласно которой музыка является не излагающим или выражающим искусством, подобно риторике, поэтике и диалектике, но, подобно арифметике, геометрии и астрономии, является искусством исчисляющим.	150:158	0:262
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4451-15		Тем самым предложение о моратории из реальной политики перекочевало в сферу политической риторики.	89:97	0:98
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4419-15		При этом, активно используя религиозно-ориентированную риторику, он актуализирует тему ценностного противостояния двух систем.	55:63	0:126
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4413-15		Самые образы моря как символа земной жизни, человеческой истории, корабля как символа Православия, лодочки как символа иноверия -- суть общие места церковной риторики.	158:166	0:167
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4431-15		Он упорно вел жесткую линию, перемежая неуемную риторику прямыми угрозами.	48:56	0:74
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4433-15		Ведь мой собеседник был всего лишь тремя-четырьмя годами старше меня, он не мог орудовать нагайкой в те отдаленные времена, и потому его хлесткая фраза "пожалели мы на вас плентюгов, зря..." была лишь риторикой.	201:210	0:211
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4435-15		Собственно, это точно соответствует трем задачам риторики: docere, movere, delectare (ум, воля, чувство).	49:57	0:105
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4415-15		", были такие строфы: И кончалось оно так: Это запомнилось сразу же и навсегда своим словарным составом, диковатым паузником, почти алогичным -- на грани проговора -- синтаксисом, помесью бормотания и высокой риторики, пристальностью взгляда и сознания, зажеванностью откровения в "Век разбегается...	209:217	0:300
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4437-15		На уровне звуковом и на уровне стилистическом выявить и систематизировать такие необычности было сравнительно нетрудно: этим занялись еще в античности, и из этого развились такие отрасли литературоведения, как стиховедение (наука о звуковом уровне) и стилистика (наука о словесном выражении: тогда она входила в состав риторики как теория "тропов и фигур".	319:327	0:356
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4439-15		Взять того же Тертуллиана: уж в каких агрессивных парадоксах (построенных, кстати говоря, по всем правилам античной риторики) он поносил языческих философов, -- а дело сводилось к тому, что здравой философией первозданного человеческого естества, той самой души, которая "по природе своей христианка", ему представлялся не платонизм и не аристотелизм, а стоицизм.	116:124	0:363
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4401-15		Риторика при этом абсолютно либеральная: ты, мол, свободен выбирать.	0:8	0:68
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4441-15		Смена риторики "Самый критический момент строительства пройден", "мы вписываемся в график" -- в последнее время риторика Дмитрия Рогозина, который в правительстве страны курирует строительство Восточного, заметно изменилась.	6:14	0:224
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4443-15		Параллельно происходит несколько процессов: усиление стилизованной неоконсервативной, а временами и откровенно имперски-шовинистической риторики, кризис устоявшихся парадигм в гуманитарных науках и обсуждение новой проблематики и -- в целом -- "ползучий", неявный кризис распространенных интерпретационных подходов и сценариев в критике и науке.	136:144	0:345
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4445-15		Можно сказать, что если и есть какой-то элемент противостояния; то он очень условно может быть описан как противостояние риторике.	121:129	0:130
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4449-15		Но это был не единственный и не самый главный недостаток в его риторике.	63:71	0:72
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4447-15		Меч превращается в фигуру ампирной риторики, сражавшую оппонента -- как символически, так и реально -- наповал.	35:43	0:111
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4411-15		В нашем же случае подобные факторы не тормозят, а, наоборот, весьма органично вписываются в ситуацию и даже служат неким оправданием для риторики и принятия решений, внешне похожих на реформаторские, но являющих собой зачастую лишь реализацию генеральной идеи возрождающейся номенклатурной бюрократии: "все должно быть под контролем". (государства); надеялись, что новая власть будет демонстрировать уважение к человеческому достоинству.	137:145	0:437
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4409-15		Современные философы-номиналисты, столкнувшись с тем, что тропы анализировались как фигуры речи, то есть в риторике, и вынужденные прибегнуть к идее тропов, создают целый ряд новых терминов, выполняющих роль старых тропов.	107:115	0:222
