lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
закладка	NOUN	1918	1918-1990	1918-1990_закладка_203		Они представляли собой пластинку размерами примерно 140x80x3 мм, на лицевой стороне которой было выгравировано изображение корабля с правого борта и указывалось его наименование, класс, тактико-технические данные, место, число, месяц и год закладки.	240:248	0:249	203	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_204		Состоялась торжественная закладка русского павильона на международной художественной выставке в Венеции.	25:33	0:104	204	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_205		Я был при закладке и при освящении этой церкви.	10:18	0:47	205	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_206		На это время падает цвет искусств и закладка того философского мышления и того рода научного исследования, которые составляют характер греческой науки.	36:44	0:151	206	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_207		Закладка произошла, как и все, что делал Дмитрий Иванович, весьма скромно.	0:8	0:74	207	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_208		Одна из неоконченных задач греческой жизни, закладка фундамента положительной науки, совершилась в одном из осколков Александрова здания, под эгидою науколюбивых Птоломеев.	44:52	0:172	208	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_209		Около Морского собора был врыт в землю гранитный столб с бронзовой доской, на которой было написано, что на этом месте при закладке собора стояла царская фамилия.	123:131	0:162	209	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_210		Закладка аквариума Вчера в Зоологическом саду состоялась закладка здания аквариума на месте разрушенного во время декабрьских дней.	0:8	0:131	210	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_211		Сапожке, спортивный отдел также развивает свою деятельность, расчищает поле для закладки фундамента.	80:88	0:100	211	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_212		Московские вести Заклада памятника первопечатник Ивану Федорову Вчера, в 12 час. дня, в сквере у Китайской стены, близ Третьяковского проезда, произведена закладка памятника первопечатнику русскому Ивану Федорову.	155:163	0:213	212	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_213		Наибольшее количество несчастных случаев в динамитных мастерских происходило именно от этой гремучей смеси при разряжении и заряжении бомб, т.е. при извлечении или закладке запальных трубок в самый снаряд.	164:172	0:205	213	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_214		Одна суфражистка напала на министра внутренних дел Мак-Кенна во время церемонии закладки здания гимназии.	80:88	0:105	214	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_215		Ранние стадии развития -- дробление яйца и образование зародышевых листков -- оказались настолько различными в разных типах и классах, сами зародышевые листки иногда настолько неясными, закладка органов -- до такой степени разнообразной, что основоположникам сравнительной эмбриологии понадобилось немало вдумчивости, проницательности и труда, чтобы разобраться в этом хаосе уклонений от всего, что было установлено для высших позвоночных.	186:194	0:439	215	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_216		В 9 1/2 поехал в Царское Село, где сделал последовательно три закладки казарм: 2-го Стрелк.	62:70	0:91	216	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_217		"На обертке написано: ""Сенсация!"" -- а от Сапожникова имелась на нужной странице закладка о Макарии Калязинском."	83:91	0:111	217	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_218		В то же время выходил туда Светлов, чтобы распорядиться закладкой лошадей.	56:65	0:74	218	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_219		Вынула наугад книгу Чернышевского, по закладке раскрыла ее.	38:46	0:59	219	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_220		В Севастополе произведена закладка строений школы воздушного флота.	26:34	0:67	220	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_221		Эта задача упирается, прежде всего, в задачу изыскания и приложения капитальных средств, средств, идущих на расширение производственного базиса, на постройку или закладку новых предприятий, в значительной мере на новой технической основе.	162:170	0:238	221	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_222		Смерть властителя или вождя, освящение нового храма, закладка военной лодки, требовали непременно человеческих жертв, и народ при вести об этом скрывался в леса, чтобы переждать там опасное время.	53:61	0:196	222	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_223		Вся верхняя полка была уставлена детскими книгами, и носили они следы чьей-то далекой, непонятной Хорову заботливости: закладки, неумело вышитые крестиками, ленточки, на каждой книге -- номер.	119:127	0:192	223	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_224		Они взбежали на место закладки храма Христа Спасителя, в восторге вдохновения взяли друг друга за руки и в виду Москвы дали клятву в дружбе и борьбе за истину.	22:30	0:159	224	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_225		Неуклонному возрастанию численности косуль способствовало почти полное и повсеместное истребление волков, эффективная борьба с браконьерами, рубки леса, после которых началось естественное возобновление лиственных пород, закладка лесных культур.	221:229	0:245	225	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_226		Момент цветения представляет нам последнюю закладку нового в жизни растения, а потому и должно считать его высшим моментом творчества растительной силы, за которым следует уже одно созревание.	43:51	0:192	226	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_227		Он сказал, что сделает две-три закладки, и спросил, учитываю ли я, что при распространении рукопись может попасть за границу.	31:39	0:125	227	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_228		"Состязание троек на Петровском острове 4 февраля состоялось традиционное катание на тройках и пристяжных ""с отлетом"" на Петровском острове, устраиваемое с незапамятных времен, накануне ""прощенного воскресенья"" извозопромышленниками и купцами -- владельцами собственных русских закладок."	282:290	0:286	228	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_229		Для разработки мощных самовозгорающихся пластов угля, а также пластов со сложными горно-геологическими условиями залегания, в нашей стране создана технология комплексно-механизированной выемки угля с закладкой выработанного пространства инертным материалом.	200:209	0:257	229	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_230		В 11 1/2 была закладка санатории для офицеров и воен. чиновник, в Массандре около казарм Литовского полка.	14:22	0:106	230	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_231		В апреле 1913 года на пустом поле, недалеко от города Ровно, состоялась закладка так называемого Бабино-Томаховского сахарного завода.	72:80	0:134	231	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_232		После торжества закладки был парад войскам.	16:24	0:43	232	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_233		Закладка эта была обставлена торжественно.	0:8	0:42	233	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_234		На одной из полукружий алтаря мраморная доска о времени закладки храма.	56:64	0:71	234	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_235		Известны его большие рисунки, изображающие закладку Кремлевского дворца.	43:51	0:72	235	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_236		Сегодня состоялась торжественная закладка мавзолея русским и румынским офицерам, павшим под Плевной.	33:41	0:100	236	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_237		"Парень в мощных очках и куцей бороде, углубленный в манфредовского ""Наполеона"", -- тарлевского ""Наполеона"" с торчащими бесчисленными закладками он, встав, зажал под мышкой, -- отошел к окну и положил на подоконник свой пластиковый пакет, из которого торчали зеленые хвостики лука и коричневый край круглого хлеба."	138:148	0:313	237	rushifteval	ru
закладка	NOUN	1700	1700-1916	1700-1916_закладка_238		Московские вести Закладка храма В воскресенье в Сокольниках состоялась закладка храма во имя Воскресения, сооружаемого, как известно, при энергичном содействии свящ. о. Кедрова.	17:25	0:177	238	rushifteval	ru
закладка	NOUN	1918	1918-1990	1918-1990_закладка_239		Старушка, аккуратно переложив в книгу закладку, как будто призадумалась.	38:46	0:72	239	rushifteval	ru
