lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1984-15		Итальянцы считают жителей Турина северянами -- они суховаты, сдержанны, деловиты.	0:9	0:81
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1982-15		Король, все еще пребывавший в состоянии недоумения по поводу истории с "Тартюфом", сказал Конде после посещения "Скарамуша" у итальянцев: -- Я не понимаю, почему они так набросились на "Тартюфа" Ведь в "Скарамуше" содержатся гораздо более резкие вещи.	126:136	0:251
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1962-15		Пела она долго и плохо, так что восторг на лицах гостей остыл: самым льстивым из итальянцев трудно восхищаться дурным пением.	81:91	0:125
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1956-15		Совершенно отказали в приеме итальянцы и вообще католические страны.	29:38	0:68
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1970-15		Нельзя считать случайностью тот факт, что против немецких империалистов поднялись не только порабощенные народы Франции, Югославии, Польши, Чехословакии, Греции, Бельгии, Дании, Норвегии, Голландии, но и бывшие вассалы Гитлера -- итальянцы, румыны, финны, болгары.	230:239	0:264
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1980-15		Итальянец именует командира роты "иль капитане" (il capitano), испанец -- "эль капитан" (el capitan).	0:9	0:101
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1960-15		-- Такой блондинчик -- По-вашему, все итальянцы черны, как сажа -- надменно возвышаясь над своим животом, обратилась к ней Памела.	38:47	0:130
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1978-15		На заявление И. М. [Брушвита] о необходимости политической обработки иностранных миссий В[иктор] заявил, что итальянцы хотели говорить с ним, но он уклонился, т. к. дать они ничего не могут, а для разговора лишняя почва.	109:118	0:220
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1976-15		Если китайцев можно сравнить с немцами, то японцы -- это итальянцы Востока.	57:66	0:75
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1972-15		Ради денег изворотливый итальянец мог пойти не только на обман, но и на более тяжкие преступления.	24:33	0:98
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1974-15		Итальянец мажордом князя Безбородко вошел на цыпочках в голубую гостиную, приблизился к Александру Андреевичу и взволнованно доложил ему об ожидающемся сейчас приезде императора.	0:9	0:178
итальянец	NOUN	1918	1918-1990	1918-1990_итальянец_1958-15		Правительство разводило руками: "Где он тут найдет итальянцев Черт его знает", -- но деньги давало: все-таки союзники.	51:61	0:118
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1949-15		Итальянец Луиджи Марсильи, обнаруживший в начале XVIII века этот факт и принявший его за "цветение", решил, что кораллы имеют растительную природу, а знаменитый шведский естествоиспытатель, "отец современной ботанической систематики" Карл Линней ошибочно включил их в несуществующий отряд "каменных растений".	0:9	0:309
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1957-15		К нему примкнули два фольклорных ударника из Индии, Джамшид и Кейван Шемирани, игравших на народном инструменте зарбе, и итальянец Карло Риццо, игравший на итальянском тамбурине.	121:130	0:178
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1967-15		Вам, Саша, все-таки еще нужно создать свою труппу, вы согласны Они, конечно, ему не сказали, что для Данте надо было все-таки итальянца какого-нибудь пригласить, а не русского.	126:135	0:176
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1963-15		Итальянец Альберти разделил тело человека на 600 частей -- неслыханная прежде точность.	0:9	0:87
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1965-15		Чехи, итальянцы, японцы и болгары из интернациональной труппы "Дежа Донне" зло метались по сцене, дрались, насильничали и прямолинейно изображали беззащитность человеческую, представая перед ледяным залом Театра Мимики и Жеста нагишом.	6:15	0:235
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1961-15		Итальянцы попытались водку отобрать, тогда русские сами из бассейна вылезли, оскорбленные.	0:9	0:90
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1953-15		В Америке, да и в Европе, нацией называется всё население страны, её граждане, без деления на чёрных и белых, англосаксов, итальянцев, мексиканцев.	123:133	0:147
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1951-15		Средиземноморская мелодрама про то, как Пенелопа Крус предпочла греку итальянца и что из этого получилось.	70:79	0:106
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1947-15		И финишировал Фернандо браво, оторвавшись от итальянца более чем на минуту и накатываясь на Arrows Ферстаппена.	45:54	0:111
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1935-15		У итальянцев складывалось все более стойкое ощущение, что, преследуя экс-премьера, действующие власти просто пытаются зачистить политическое поле.	2:12	0:146
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1943-15		А мы на все лады повторяли строчку Бродского "Рыбы, рыбы, рыбы, рыбы" -- потому что первый сорт строчка, и смешная, и Бродскому с его картавым ры-ры-ры не произнести, и итальянец наш его переводил, и все мы его прекрасно знали, и любили, и жаль, что он тоже не сидел с нами, не ел судака, не запивал рислингом.	169:178	0:310
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1937-15		В день открытия гостей встречали венецианцы в масках, пели настоящие итальянцы, а приглашенные пили кьянти, закусывали пармской ветчиной и моццареллой, поздравляли радушных хозяев.	69:78	0:180
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1971-15		Самый продолжительный оплачиваемый отпуск в Европе имеют итальянцы и финны -- по 9 недель.	57:66	0:90
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1973-15		Мини-футбольная сборная России провалилась Проиграв в четверг извечным соперникам, итальянцам, сборная России по мини-футболу закончила свое выступление на чемпионате Европы.	83:93	0:174
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1975-15		Армения полностью отказалась от ограничения участия иностранного капитала в собственных предприятиях: теперь завод "Арарат" полностью французский, телефонная сеть греческая, часть энергетики российская, программой городского водоснабжения занимаются итальянцы, энергораспределительная система принадлежит англичанам.	250:259	0:316
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1977-15		Все три контракта (с немцами, австрийцами и итальянцами) предполагают поставки значительных объемов тяжелого механического оборудования, поставщиками которого, вполне вероятно, выступят российские машиностроители.	44:55	0:213
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1979-15		Но ЦСКА спокойно выдержал всплеск "Виртуса", как спокойно вышел и из второй полосы неудач (19:25 -- максимальный перевес итальянцев, заработанный в концовке первого периода).	121:131	0:174
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1981-15		-- Старыгин замахал на итальянца руками.	23:32	0:40
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1969-15		Работая над "Итальянцами в России", маэстро интересовался русской музыкой и обильно насытил цитатами из наших народных песен свои сочинения.	13:24	0:140
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1985-15		А не хватит -- подкупят еще, Ирка ни в чем не знает удержу, и, конечно же, гораздо безумнее, чем ее муж, и -- богаче: все контакты итальянцев с отцами нашего города держит в кулачке, так что Никита может позволить себе пару ваз... так же как работать крупным ученым за малые деньги -- хотя переживает, конечно, этот перекос.	131:141	0:324
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1987-15		Гоночный инженер итальянца в серии CART Моррис Нанн говорил об Алексе, как о самом талантливом пилоте, с которым ему приходилось работать.	17:26	0:138
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1989-15		Толстый итальянец, по маминым расчетам, использовал Рода в корыстных целях и мечтал заполучить дом.	8:17	0:99
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1991-15		Обобрав труп, ландскнехт столкнул его в лужу: худые волосатые ноги итальянца, торчащие из-под задранной рубашки, смотрелись как-то особенно непристойно, а голова Франческо, с бургундской прической "видал сэссун", плавала в жиже из полурастаявшего снега, навоза и крови.	67:76	0:269
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1993-15		Она поедет в Италию и позже не раз будет вспоминать первую встречу с великим итальянцем на виа Салариа.	77:87	0:103
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1983-15		Фьюме по Версальскому договору отходит к вновь создаваемой Югославии, тогда еще -- королевству, а большинство населения в нем -- итальянцы.	129:138	0:139
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1955-15		Он с наслаждением брал матч-реванш у итальянца за лекцию в Ватикане.	37:46	0:68
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1939-15		Даже в аэропортах, среди массы хорошо одетых людей, итальянцы выделяются своей элегантностью.	52:61	0:93
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1941-15		Есть три имени, которые годятся: русский, итальянец и швед, Петр, Пьерро и Пер, три гения, не вознагражденные современным миром.	42:51	0:128
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1945-15		На сегодня в продаже есть калужская "Надежда" весом 45 кг и мощностью 1,5 кВт, а также 23-килограммовый итальянец "Ла Заппа" мощностью 1,3 кВт.	104:113	0:143
итальянец	NOUN	1992	1992-2016	1992-2016_итальянец_1959-15		За пределами главных финалов оказались признанные мастера нового жанра -- Захенбахер (второй призер Игр-2002), Анита Моэн из Норвегии (третий призер Игр-2002), итальянец Кристиан Зорци (второй призер чемпионата-2001 и третий Игр-2002).	160:169	0:235
