lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
частица	NOUN	1918	1918-1990	1918-1990_частица_6200		При всякого рода психотерапевтических воздействиях необходимо помнить, что человек и его личность не являются чем-то совершенно самостоятельным и оторванным от окружающей среды, но всегда представляют маленькую частицу большого целого, с которым больной связан самыми различными взаимоотношениями.	211:218	0:297	6200	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6201		А уже сАМР активирует другой мембранносвязанный белок, который называется ионным каналом, поскольку открывает и закрывает вход заряженным частицам внутрь клетки.	138:146	0:161	6201	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6202		Углерод циана стремится оторваться от азота, и, освобождаясь, образует он с двумя частицами кислорода углекислоту, которая постоянно и выделяется живыми организмами.	82:91	0:165	6202	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6203		Установки предыдущего поколения пока не дали убедительных данных о корреляции направления прихода частиц с координатами какого-либо специально выделенного класса астрофизических объектов.	98:104	0:187	6203	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6204		"-- Наверное, их жабры не так чувствительны к песчинкам и частицам ила""."	57:65	0:71	6204	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6205		В принятой на сегодняшний день теории образования молний считается, что столкновения частиц в облаках приводят к появлению больших областей положительного и отрицательного зарядов.	85:91	0:180	6205	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6206		...Просто частицы в веществе не изнутри друг к другу притягивает, а снаружи в кучу сгоняет.	10:17	0:91	6206	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6207		Явления электро- и магнитостатики и динамики заряженных частиц в классическом представлении хорошо описываются максвелловскими уравнениями.	56:62	0:139	6207	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6208		Когда оглянулся: кругом дымятся развалины его руководства да исступленно оскаленные морды вредителей, схваченных непрощающей рукой, -- когда оглянулся, честно пошел в цех и стал опять частицей своего великого класса, частицей, выправляемой его великой силой, его великой работой, его неохватимым творчеством.	184:192	0:308	6208	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6209		В 1900 году Джон Рэлей и Джеймс Джинс, используя классическую теорию, рассмотрели нагретое тело, в котором электромагнитное поле (волны) находилось в тепловом равновесии с частицами.	172:181	0:182	6209	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6210		Вот он берет фотопластинки, простреленные частицами, и под микроскопом видит следы, похожие на яркие, пушистые звезды.	42:51	0:118	6210	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6211		Мелкие частицы раствора и грязь счищаются металлическими щетками, шпателями и т. п.	7:14	0:83	6211	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6212		"Книгоноша побывал в рубенсовской туше множество раз в ""брачную ночь"" и всякий раз оставлял в даме частицу себя."	98:105	0:111	6212	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6213		Подобно тому как электромагнитные силы между заряженными частицами возникают за счет обмена фотонами, ядерные силы между нуклонами, по идее Тамма, обязаны своим появлением обмену продуктами b-распада последних -- электроном и нейтрино.	57:66	0:235	6213	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6214		Но гамма-лучи радиоактивных ядер соизмеримы по длине волны с электроном-частицей.	72:80	0:81	6214	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6215		Анализ фракционного состава донных отложений, отобранных на участке русла между гидростворами 1-4, показал, что в русле практически отсутствуют мелкие фракции с диаметром частиц меньше 0,01 мм, выполняющие связующую функцию между донными грунтами.	171:177	0:247	6215	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6216		Диск и кольцо Скорость электрохимического процесса на границе между электролитом и электродом бывает очень большой, и изучить истинные характеристики процесса часто мешает замедленность естественной подачи реагирующих на электроде частиц из раствора к поверхности раздела.	231:237	0:272	6216	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6217		В процессе электронно-микроскопического исследования обнаружили атипичные частицы длиной до 1 мкм.	74:81	0:98	6217	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6218		В своей статье Джорджи и Глешоу развивают успех работ Глешоу, Вейнберга и Салама, в которых были объединены в единой теории слабые и электромагнитные взаимодействия элементарных частиц.	178:184	0:185	6218	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6219		В мире нет ничего выше христовой нравственной силы, частица которой передалась нашим матерям.	52:59	0:93	6219	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6220		Еще не зная о том, получили смертельный сигнал частицы ее потрясенной памяти, таившие ускользающий в вечную мглу образ.	47:54	0:119	6220	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6221		Обычно полагают, что переместить какой-то объект или даже человека -- значит переместить все частицы, из которых он состоит.	93:100	0:124	6221	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6222		Во-первых, исследовались взаимоотношения между людьми (между отдельными личностями, группами, объединениями, обществами, государствами и т. п.), то есть те связи, которые скрепляют отдельные частицы человеческого вещества.	191:198	0:222	6222	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6223		В своей модели Бор рассматривал электроны как классические частицы, движущиеся вокруг маленького массивного ядра под влиянием электрического поля.	59:66	0:146	6223	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6224		"Сквозь это ""ничто"" добираются до Земли излучения: и видимый свет, и невидимые лучи -- различные заряженные частицы."	107:114	0:115	6224	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6225		Его грех входил в трапезную, как входили потомки убийц, чьими частицами он был исполнен.	62:71	0:88	6225	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6226		"Карбонильные металлы наносят и на прочные и тугоплавкие частицы и волокна, ""усы"" сапфира например."	56:63	0:98	6226	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6227		При случайном характере взаимодействия антител с молекулами ЛСБ на поверхности клетки можно предположить, что при использованной концентрации антител во всех потенциальных сайтах на поверхности клетки, способных взаимодействовать с вирусной частицей, будут существовать комплексы антиген-антитело.	241:249	0:297	6227	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6228		"""Четки"", стр. 35 Не надо думать, что на неопределенности смысла, обусловленной употреблением указательных частиц и местоимений по отношению к словесно не названным ""предметам"", всегда строятся загадки композиции у Ахматовой, загадки, которые в исходе стихотворения получают разрешение."	106:112	0:285	6228	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6229		Проведено сравнение результатов с полученными ранее данными по росту сферической частицы при линейной зависимости скорости роста от пересыщения. превращением в поликристалле железа ) вокруг этих включений.	81:88	0:205	6229	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6230		"Однако временами в Алайскую долину из пустыни Такла-Макан приносится довольно густая мгла в виде ""сухого тумана"" состоящая из мельчайших лессовых частиц, поднятых в воздух песчаными бурями."	146:152	0:189	6230	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6231		Кроме того, после стерилизации компот делается мутным вследствие осаждения на дне банки значительного количества мелких частиц мякоти.	120:126	0:134	6231	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6232		Эти частицы затем насыпают в стальные контейнеры, имеющие форму заготовок труб, и подвергают гидравлическому обжатию давлением более 4 тыс. атмосфер.	4:11	0:149	6232	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6233		9. Голубев чем дальше, тем все сильнее чувствовал себя одной шестимиллиардной частицей человечества.	78:86	0:100	6233	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6234		"""Действительно, мы должны сознаться, -- написал он тогда, -- что нет у нас никаких оправданий даже для простого предположения, что внутри ядра существуют те частицы, какие высвобождаются при его разрушении""."	157:164	0:207	6234	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6235		И то, и другое в совокупности составляет квантовую теорию, описывающую движение, взаимодействие, рождение и уничтожение элементарных частиц.	133:139	0:140	6235	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6236		Электроны Каким же образом электроны, эти мельчайшие частицы отрицательного электричества, смогли заменить собой свет Ведь свет -- это волны, а электроны являются крошечными частицами размером в 1/10 000 000 000 000 долю сантиметра.	53:60	0:232	6236	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6237		В тоже время она служит надежной преградой против попадания в среднее ухо пылевых частиц, воды, микроорганизмов.	82:88	0:112	6237	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6238		Там таинственное явление служит полезному делу -- улавливанию дымовых частиц и служит неплохо -- лишь одному проценту несгоревшего топлива удается избежать поимки в электрическом поле, создаваемом тонкой проволокой -- генератором прежде столь таинственного явления.	70:76	0:265	6238	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6239		Термостимулированная десорбция ионизированных частиц с поверхности сплава Na/Au, активированного кислородом Обнаружена способность нагретой пленки поверхностного сплава Na/Au, выращенной на золотой подложке, эффективно термодесорбировать многоатомные положительные ионы, образующиеся при поступлении на поверхность органических молекул и кислорода.	46:52	0:348	6239	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6240		В 30--40-х годах наибольшее внимание привлекало взаимодействие нулевых колебаний электромагнитного поля в вакууме с электроном и другими заряженными частицами.	149:158	0:159	6240	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6241		Очевидно, что зависимость \|/ от размера поверхности твердого носителя аналогична зависимости о от размера поверхности частиц.	119:125	0:126	6241	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6242		Если размеры тел, летящих со скоростью, близкой к скорости света, сокращаются, то осциллограф должен показывать увеличение освещенности при увеличении скорости движения элементарных частиц.	182:188	0:189	6242	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6243		Электрический ток -- направленное движение свободных заряженных частиц в электрическом поле.	64:70	0:92	6243	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6244		Они думают, что цвет -- это свет, а свет -- это и волна и частица.	58:65	0:66	6244	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6245		По сути математизация ускользания элементарной частицы была аналогична превращению тела в точечную массу.	47:54	0:105	6245	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6246		То же и с частицами отрицания.	10:19	0:30	6246	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6247		Я знала, что он слеп, но у меня было чувство, что он все время следит за мною из-за приспущенных ресниц, что он пытается разглядеть во мне нечто такое, о чем я сама хочу забыть, какие-то частицы, которые пока находятся во взвешенном состоянии, -- мою будущую тяжесть.	187:194	0:267	6247	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6248		Каждый раз при таком столкновении меняется направление движения и в результате путь каждой частицы, если бы его удалось проследить, представился бы в виде самой причудливой зигзагообразной линии.	91:98	0:195	6248	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6249		В этом смысле фундаментальные и элементарные частицы оказываются продуктами самоорганизации физического вакуума.	45:52	0:112	6249	rushifteval	ru
