lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
хор	NOUN	1700	1700-1916	1700-1916_хор_5936-16		Девочек старшего класс в последнем году делили на три категории; их, как золотой песок, фильтровали и просеивали, составляя отборную группу солисток, на которых и обращалось все внимание; затем хор, с которым занимались тоже, так как они годились для определенных вопросов, чтобы усилить общее впечатление, и, наконец, статисток, вроде Салоповой, Грушецкой, которые уже никуда не годились и фамилии которых каким-то фокусом даже не всегда попадали в экзаменационные списки.	194:197	0:473
хор	NOUN	1700	1700-1916	1700-1916_хор_5928-16		Офицеры на радостях затеяли пирушку: самовар закипел, пошла попойка, явились песельники и грянули хором авангардную песню, сочиненную одним из наших воинов-поэтов.	98:103	0:163
хор	NOUN	1700	1700-1916	1700-1916_хор_5946-16		Русский синодальный хор дал проездом в Берлине концерт, на котором присутствовал император Вильгельм.	20:23	0:101
хор	NOUN	1700	1700-1916	1700-1916_хор_5944-16		Седенький, в лаптях и онучах, в рваной, заплатанной рясе, с бородкой клинышком, приехавший по вызову Теряева священник робко переступил порог княжеских хором и дрожащей рукою благословил князя с княгинею.	152:157	0:204
хор	NOUN	1700	1700-1916	1700-1916_хор_5938-16		Третьего года Кузьма Кузьмич сына женил, так я с хор смотрела.	49:52	0:62
хор	NOUN	1700	1700-1916	1700-1916_хор_5942-16		А мне, сверх того, знаете ли, что в этом особенно нравится То вот, что мы здесь сидим с вами, в селениях райских, и вокруг нас целая пестрая масса людей; споют там какой-нибудь хор из "Нормы" -- "Guerra!", что ли, -- и ей, этой массе, отнюдь не придет на ум, что это поют какие-то полудикие варвары, до которых ей дела нет, а чувствует она, что сердце в ней закипает... а от чего Веригин как-то сомнительно улыбнулся.	177:180	0:417
хор	NOUN	1700	1700-1916	1700-1916_хор_5930-16		Столько отец Фока употребил предусмотрительности и самых опытных предосторожностей, чтобы владыка был "высмотрен", но вот как оно вышло мизерно и жалостно: хор поет запыхавшись, архиерей проходит в алтарь впотьмах, и тогда только еле-еле "загорается серничек в руках ктитора".	156:159	0:276
хор	NOUN	1700	1700-1916	1700-1916_хор_5934-16		Прежде нежели сесть за столы, все они хором пропели предобеденную молитву.	38:43	0:74
хор	NOUN	1700	1700-1916	1700-1916_хор_5940-16		В туче густой пыли за гробом Игната Гордеева черной массой текла огромная толпа народа; сверкало золото риз духовенства, глухой шум ее медленного движения сливался с торжественной музыкой хора архиерейских певчих.	188:192	0:213
хор	NOUN	1700	1700-1916	1700-1916_хор_5932-16		Пел женский хор, канон читала монашенка.	12:15	0:40
хор	NOUN	1992	1992-2016	1992-2016_хор_5913-16		Стихотворение, построенное по образцу античных хоров, состоит из "строф" и "антистроф".	47:52	0:87
хор	NOUN	1992	1992-2016	1992-2016_хор_5933-16		И заявили чуть не хором: -- Завтра в десять у меня дела.	18:23	0:56
хор	NOUN	1992	1992-2016	1992-2016_хор_5915-16		Не напрасно Нестор Летописец говорил о том, что Церковь в своем учении подобна великому хору.	88:92	0:93
хор	NOUN	1992	1992-2016	1992-2016_хор_5919-16		Сверхотважный замысел -- попытка сделать часовой мюзикл с хором и канканом -- осуществлялся в тяжелейших финансовых условиях.	58:63	0:125
хор	NOUN	1992	1992-2016	1992-2016_хор_5931-16		Так создавалась песня, которая потом в исполнении профессионального певца (или певицы, или, что еще лучше, хора) звучала с эстрады, кино- или телеэкрана, по радио или с пластинки, а народ радостно эту песню подхватывал.	107:111	0:219
хор	NOUN	1992	1992-2016	1992-2016_хор_5921-16		Ею-то он, помимо бессонницы раздосадованный изжогой, и запустил с балкона в наглых котов, ишь, расселись рядами, как в хоре: до, ре, ми.	119:123	0:136
хор	NOUN	1992	1992-2016	1992-2016_хор_5929-16		Исполнение такого грандиозного сочинения, требующего прекрасных солистов, хора, симфонического оркестра, и для столичных концертных программ является событием редким, но чтобы в неконсерваторском городе "замахнулись" на труднейшую партитуру Верди смелость неслыханная!	74:78	0:268
хор	NOUN	1992	1992-2016	1992-2016_хор_5923-16		-- А кто она -- хором воскликнули мы.	16:21	0:37
хор	NOUN	1992	1992-2016	1992-2016_хор_5925-16		В Новодеревенской церкви хор состоял в основном из старушек, певших "обиход" надтреснутыми голосами.	25:28	0:100
хор	NOUN	1992	1992-2016	1992-2016_хор_5897-16		Щедрин в "Поэторию" ввел церковные колокола, "Матерь Божию", хоры.	61:65	0:66
хор	NOUN	1992	1992-2016	1992-2016_хор_5917-16		Экспертиза состоялась-таки после того, как, уже став 14-летними, пацаны сами хором задали родителям вопрос насчет слухов.	77:82	0:121
хор	NOUN	1992	1992-2016	1992-2016_хор_5911-16		Музыка Санкт-Петербурга" примут участие солисты и ансамбли хора и симфонического оркестра Капеллы.	59:63	0:98
хор	NOUN	1992	1992-2016	1992-2016_хор_5947-16		Там, в общем-то, один запевает, как бы рассказывая о разных похождениях, а остальные хором повторяют: "Сережа!	85:90	0:110
хор	NOUN	1992	1992-2016	1992-2016_хор_5909-16		Мы возвращались в класс, и я снова писал что-то на доске, ученики повторяли хором незнакомые слова, и снова я рассказывал им о далекой стране, которая прекратила свое существование.	76:81	0:181
хор	NOUN	1992	1992-2016	1992-2016_хор_5945-16		А какие в это десятилетие были гастроли: Караян, Мальцужинский, Шеринг, Роберт Шоу с его великим хором.	97:102	0:103
хор	NOUN	1992	1992-2016	1992-2016_хор_5949-16		Таким образом, пермское попечительство о народной трезвости затрачивает средства: 1) на певческие курсы, 2) на снабжение хоров нотами и инструментами, и 3) на пособие хорам в размере от 25-80 руб., смотря по тому, поет ли хор только в церкви или устраивает также бесплатные внецерковные собрания.	121:126	0:296
хор	NOUN	1992	1992-2016	1992-2016_хор_5951-16		-- Кого Кого -- Олю! -- крикнул я сильней, пытаясь переорать женский хор.	69:72	0:73
хор	NOUN	1992	1992-2016	1992-2016_хор_5943-16		Это у нее проскакивало каждые пять минут, она оставляла все другие занятия, чтобы извиниться, на что все присутствующие хором говорили ей: "Все нормально", -- и дело шло дальше.	120:125	0:177
хор	NOUN	1992	1992-2016	1992-2016_хор_5927-16		Заметили на повороте стекляшку -- Да заметили, заметили, -- хором ответили Венчик и Леня.	60:65	0:89
хор	NOUN	1992	1992-2016	1992-2016_хор_5953-16		Казалось, еще минута -- и он заставит всех петь хором походную песню про картошку, а сам будет дирижировать.	48:53	0:108
хор	NOUN	1992	1992-2016	1992-2016_хор_5935-16		А то там не верят и продолжают твердить, что все еварушницы тупые -- им достаточно сказать слово "медик", и они, ни секунды не думая, побегут выполнять весь тот идиотизм, что им этот медик посоветует, даже если вся ева будет его слова хором опровергать.	235:240	0:253
хор	NOUN	1992	1992-2016	1992-2016_хор_5941-16		В той же гостинице остановился женский народный хор.	48:51	0:52
хор	NOUN	1992	1992-2016	1992-2016_хор_5901-16		-- Мы с Ольгой сейчас идем туда и пытаемся снять кабинет, попутно спрашиваем, приехал ли наш друг, как его -- Вареник, -- хором ответили Алена с Ниной.	122:127	0:151
хор	NOUN	1992	1992-2016	1992-2016_хор_5939-16		На сегодняшний день "Регентское мастерство" -- это специальность по второму, дополнительному образованию, специальность по основному образованию -- это "Дирижирование академическим хором".	181:186	0:188
хор	NOUN	1992	1992-2016	1992-2016_хор_5903-16		И голоса их, ничем не связанные, сливались удивительным образом в единый несмолкающий хор.	86:89	0:90
хор	NOUN	1992	1992-2016	1992-2016_хор_5905-16		В оркестре располагалось нечто вроде хора древнегреческих трагедий -- актеры, по ходу действия дружно выкрикивавшие агитационные лозунги.	37:41	0:137
хор	NOUN	1992	1992-2016	1992-2016_хор_5937-16		Я, в принципе, и сама бы не прочь присоединиться к их счастливому хору, тем более что я все лето гуляла в этом парке с ребенком и играла с друзьями в пинг-понг.	66:70	0:160
хор	NOUN	1992	1992-2016	1992-2016_хор_5907-16		Но уже Еврипида заметно тяготит статичность маски; кажется, он предпочел бы живую и неустанно подвижную мимику открытого лица, как он понизил свои котурны и сделал хор, некогда носителя незыблемой объективной нормы, выразителем лирического субъективизма".	164:167	0:255
хор	NOUN	1992	1992-2016	1992-2016_хор_5899-16		Синода, хор и качество пения должны быть наиболее совершенными.	8:11	0:63
хор	NOUN	1992	1992-2016	1992-2016_хор_5955-16		-- И где он -- воскликнули мы с Зайкой хором.	39:44	0:45
