lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6329		Никак не вписывается в мои воспоминания эпизод с моим полетом в штаб Северного флота -- зачем я туда летал Может быть, по просьбе норвежского морского начальника И когда именно Мне смутно помнится, что это было в апреле -- было еще очень холодно -- но, может быть, и позже.	64:68	0:273	6329	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6330		"Меня ""утешали"" в штабе, что ожидается движение японцев из Кореи в Приамурский край, на Владивосток, и тогда наша 3-я бригада войдет естественно в сферу военных действий..."	17:22	0:171	6330	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6331		"Есть у него стихи и в скромной, подчеркнуто строгой цветовой гамме (желтое, серое, черное), почти гравюрные -- ""О здание Главного штаба!"", где ""серый"" цвет плаща итальянского архитектора соседствует с ""желтым"" бумаги, чертежа."	130:135	0:226	6331	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6332		Командиры и комиссары фронта научались на опыте поезда подходить к своей работе -- командной, воспитательной, снабженческой, судебной -- не сверху, с высоты штабов, а снизу, от роты и взвода, от молодого и неопытного новобранца.	157:163	0:228	6332	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6333		Это не заняло много времени, так как КПП и здание штаба находились совсем рядом от железнодорожной насыпи.	50:55	0:106	6333	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6334		Валентин рассказал, что сегодня в штабе ВВС и ПВО вновь затрагивался вопрос о представлении меня к очередному званию досрочно.	34:39	0:126	6334	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6335		Вчера кинотеатр превратился в штаб марафона: слева разместился медпункт, в который, к счастью, обратилось всего несколько человек, натерших мозоли, справа -- оргкомитет.	30:34	0:169	6335	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6336		Можно только пожалеть о том, что основной штаб революционно-махновского повстанчества, во-первых, не имел крупных культурных сил и не мог издавать регулярно своих газет, ограничиваясь листовками и воззваниями, а во-вторых, все еще состоял из тех же пяти человек: меня, двух моих помощников -- С.	42:46	0:295	6336	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6337		Я все-таки думаю, зная по опыту меткость немецких бомбежек, что немцы целили в Главный штаб (который считали военным объектом) и в соседний Дворцовый мост, и мазали.	87:91	0:165	6337	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6338		"По постановлению Совета министров над ними был назначен чрезвычайный военный суд из председателя г[енерал]-м[айора] Матковского, членов: г[енерал]-м[айора] Бржезовского, полковника Генер[ального] штаба Сторожева, полков[ника] Сибир[ского] каз[ачьего] Войска Верникова при запасном члене г[енерал]-м[айоре] Агаркове и делопроизводителе поручике Сосновском. 21-го ноября суд обвиняемых ""в посягательстве на верховную власть с целью лишить возможности осуществлять таковую"" оправдал."	196:201	0:480	6338	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6339		Министерство культуры и военно-полевой штаб.	39:43	0:44	6339	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6340		Чтобы проверить действие аппаратуры в боевых условиях, зимой 1930/31 года под Москвой были проведены войсковые учения, которыми руководил начальник оперативного управления штаба РККА В. Триандафиллов.	172:177	0:200	6340	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6341		Начштаба отмазался от позора с чисто флотской честью: он вызвал находившихся в штабе офицеров и мичманов, положил на стол свою флотскую фуражку и первым бросил в нее две тысячи рублей.	79:84	0:184	6341	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6342		Мне удалось восстановить связь со штабом дивизии, но ни с правым, ни с левым флангом связи я не добился.	34:40	0:104	6342	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6343		В 1941 г. защищала Москву, в 1942 г. устанавливала спецсвязь между штабом Западного фронта и командным пунктом маршала Жукова.	67:73	0:126	6343	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6344		Сюда вместе с адмиралом Рожественским собрались и чины его штаба: флаг-капитан капитан 1-го ранга Клапье-де-Колонг, два флаг-офицера, флагманские специалисты -- минер, артиллерист, штурман и два личных ординарца для исполнения поручений командующего.	59:64	0:250	6344	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6345		"""Ограничение поставок газа в Белоруссию будет продолжено пропорционально имеющейся задолженности"", -- заявил председатель правления компании Алексей Миллер на заседании оперативного штаба."	182:187	0:188	6345	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6346		"Уже в марта 1915 г. начальник штаба 6-й армии (отдельной) телеграфировал наштаверху, что по донесению коменданта Кронштадта Маниковского выделение из Кронштадта как личного состава, так и материальной части ""значительно понизило обороноспособность крепости""."	30:35	0:258	6346	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6347		Начальник штаба поисков тайной библиотеки царя Ивана Васильевича.	10:15	0:65	6347	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6348		Он много лет мечтал о своей тогдашней должности и в комиссии у великого князя, весной 1905 года, уже вполне определенно указывал будущую организацию Главного управления Генерального штаба, но до конца года никак не мог принять окончательного решения.	182:187	0:250	6348	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6349		"""Моей жизни угрожает опасность"", -- позвонил в штаб полета в Сент-Луис штата Миссури 57-летний искатель приключений и принял решение садиться."	47:51	0:142	6349	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6350		Где-то под Екатеринодаром, на Кубани, сидел он со штабом далеко от поля действий, в халупе (хате).	50:56	0:98	6350	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6351		Из штаба вышел с ними и служивый, который их теперь сопровождал, сказал обождать и пошагал к стоящей одиноко невдалеке машине медпомощи -- туполобой извозке с крестом.	3:8	0:167	6351	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6352		Проспаться Незваному довелось в пути: с нарочным прибыл приказ -- явиться в Оперативный отдел штаба фронта.	94:99	0:107	6352	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6353		И работа попривычней -- считай, тот же штаб.	39:43	0:44	6353	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6354		Многими своими чертами он ближе стоял к бронированному поезду, чем к штабу на колесах.	69:74	0:86	6354	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6355		В оперотделе и у начальника штаба фронта была сводная карта, но как без нее обходился разведотдел -- мне было не совсем понятно.	28:33	0:128	6355	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6356		На фильмах, в числе других девушек из штаба дивизии, была и Галя, но я решил с ней не разговаривать из гордости и обиды за такой ответ.	38:43	0:135	6356	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6357		"Как-то после войны я спросил у Миши Кирпичникова, прошедшего войну ""от звонка до звонка"", с июня 1941 по май 1945 г. на переднем крае, от рядового до начальника штаба полка: -- Почему мы с 1943 г. стали выигрывать войну Ответ был у меня в голове, но мне хотелось услышать, что скажет Миша."	161:166	0:289	6357	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6358		Смольный же стал не только резиденцией нового правительства, не только главным военным штабом, но и верховным полицейским учреждением, и верховным судилищем, и тюрьмой.	87:93	0:168	6358	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6359		-- Ну, раз штаб, то и приступай.	11:15	0:32	6359	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6360		Я писал рапорты вверх; вверху ближайшее строевое начальство -- командир корпуса, те, кто имеет непосредственное отношение к солдату, встречали их сочувствием, но выше, в штабе особой армии -- генерал Балуев, в военном министерстве, во главе которого стал А. Ф.	170:175	0:260	6360	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6361		"А запрет на публикацию любых предвыборных материалов, не оплаченных из избирательных фондов, приводит к комическим ситуациям: представители некоторых изданий, получив реальное письмо читателя, ищут ""крышу"" -- штаб кандидата, от имени которого его можно было бы опубликовать."	209:213	0:274	6361	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6362		После этого, по законам подполья, его вывели из штаба, хотя он и не внушал никаких подозрений.	48:53	0:94	6362	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6363		"ОРТ показывало, как Ельцин лихо отплясывал нечто среднее между твистом и кадрилью, не сообщая, что танцор несколько дней назад перенес инфаркт и находится в плачевном, не адекватном его президентским амбициям физическом состоянии, а ""боевой листок"" ельцинского предвыборного штаба ""Не дай бог"", на который работали лучшие перья лучших российских газет, расписывал ужасы, ожидавшие страну в случае прихода к власти Зюганова."	275:280	0:423	6363	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6364		Ночь, работа штаба в Белеве.	13:18	0:28	6364	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6365		Прошел путь от командира взвода до начальника штаба, командира полка, дивизии, начальника учебного центра Ленинградского военного округа.	46:51	0:137	6365	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6366		"Самым обидным в моей работе явилась необходимость бороться за доставление уже готовых листов карты в войска: каждый штаб, каждый высший начальник считали, что надежнее хранить карты подальше от войск, в обозе ""второго"" или ""третьего"" разряда, чем выдавать на руки."	116:120	0:264	6366	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6367		Ухта и Медвежьегорск достались финнам, а наш штаб армии был в Сегеже.	45:49	0:69	6367	rushifteval	ru
штаб	NOUN	1918	1918-1990	1918-1990_штаб_6368		-- Такого перехода в одни сутки восемьдесят пятый полк совершить не сможет... -- не преминул я донести своему коллеге из штаба округа.	121:126	0:134	6368	rushifteval	ru
штаб	NOUN	1992	1992-2016	1992-2016_штаб_6369		Так вот, в один из тусклых, уже холодных октябрьских дней всю нашу батарею построили у штаба и по одному начали вызывать в кабинет командира.	87:92	0:141	6369	rushifteval	ru
