lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
верховье	NOUN	1918	1918-1990	1918-1990_верховье_10		Хотя казаки под начальством Пояркова спустились от ее верховьев до устья еще в XVII веке, в XVIII веке в географической науке прочно установилось ошибочное мнение, будто Амур несудоходен, будто Сахалин -- полуостров, отделенный от материка отмелью, будто вход с юга в Амурский лиман недоступен для морских судов, будто устье Амура заперто мелями.	54:63	0:346	10	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_11		"Так же как и на Кубани, живет в верховьях Дона множество людей с фамилиями, кончающимися на ""о"", все они потомки казаков."	33:42	0:121	11	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_12		Часа два мы ехали по долине Ангырты, поднялись в ее верховьях на ровную поверхность Джаира, описанную выше, спустились с нее в долину северного склона и выехали по ней опять на степь Долон-турген между Джаиром и Уркашаром.	52:61	0:222	12	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_13		Я до Собачьих Сарлоп доехал, там каньоны есть в верховьях Ельцовтарки.	48:57	0:70	13	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_14		Два года спустя из Одессы был вызван сам Уваров, и Анадырское геологическое управление организовало партию, которая занималась поисками с его участием в верховьях Анюя.	153:162	0:168	14	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_15		Генка рассчитывал подняться в самые верховья ключа, посмотреть там зверя, а если ничего не будет, перевалить небольшой отрог и спускаться уже по соседней долинке в избушку на Секчу.	36:44	0:181	15	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_16		В середине января, преодолев по военным дорогам и тропам более трехсот миль, экспедиция мистера Чембея была уже в верховьях реки Огайо.	114:123	0:135	16	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_17		Река Алабель в верховьях небольшая (3-4 м шириной), берега плоские, без растительности.	15:24	0:87	17	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_18		Дед Щукарь опустил обличающе гневный взор и среди мелкой гальки, принесенной вешней водою откуда-то с верховьев Червленой балки, усмотрел крупный обкатанный камень-голыш.	102:111	0:170	18	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_19		Переселенцы освоили новые земли довольно быстро, вывели новую породу коров (немецкая красно-степная), в верховья Волги пошли баржи с немецким зерном.	104:112	0:149	19	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_20		Речка, текущая у пещер, называется Шуй-го и образуется из ключей, выбивающихся в верховьях непроходимого ущелья, прорезавшего конец пещерной гряды гор.	81:90	0:151	20	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_21		Генка забрался в самые верховья Секчи.	23:31	0:38	21	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_22		В ее верховьях мы еще через день поднялись на перевал Цзинпиндабан в 4200 м, расположенный уже на южном склоне хр. Рихтгофена и на водоразделе между реками Хуншуй и Хыйхэ, текущими (первая на запад, вторая на восток) по продольной долине между этим хребтом и следующим.	5:14	0:269	22	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_23		-- Вряд ли есть на свете что-нибудь более чистое в экологическом плане, чем, скажем, асбест или бледная поганка, сорванная где-нибудь в верховьях Вилюя.	136:145	0:152	23	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_24		Не было этих переживаний и потом, когда в течение недели их гнали все выше и выше, пока не стиснули совсем в паршивой деревушке в верховьях Эрльдагоу.	130:139	0:150	24	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_25		Уральские реки в верховьях имеют узкое порожистое каменистое русло, но по мере передвижения к устью становятся более пологими, принимая характер обычных равнинных рек.	17:26	0:167	25	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_26		Если на высоте 800 метров уже лежит снег, то почти до самой Эльги мы, наверно, из него не выйдем: ведь верховья Иньяли лежат еще выше.	103:111	0:134	26	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_27		В верховьях Сулём -- горная речка, падение которой достигает даже 8 м на 1 км.	2:11	0:78	27	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_28		Из этого лагеря первый отряд вышел в верховья ледника Звездочка и установил, что ледник Южный Инылчек берет начало в районе перевала Высокого из общего фирнового бассейна.	37:45	0:171	28	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_29		Верховья её находятся в Висимском заповеднике; там отдельным памятником объявлен Нотихинский кедровник.	0:8	0:103	29	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_30		Черский перешел Индигирку в верховьях, в Оймяконе, и далее следовал на северо-восток, опять-таки несколько более южным путем, чем Сарычев.	28:37	0:138	30	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_31		Сюда, в места рыбные, наезжали колхозные рыбаки с верховьев Дона, с Иловли да Калача.	50:59	0:85	31	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_32		Все они окаменели: Кангей остался в верховьях реки, Омоко села около устья Иоли, а Атынига -- еще ниже по течению, около реки Чжакуме.	36:45	0:134	32	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_33		Значительная доля уцелевшего была оставлена на заброшенном зимовье в верховьях Малого Вертлуга на попечение промыслового охотника Зайцева, ребенком-сиротой вывезенного И.П. Бариновым из царства полярной ночи.	69:78	0:208	33	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_34		Выше этой реки долина Чыбагалаха расширяется, здесь когда-то лежал громадный ледник, как в верховьях Иньяли.	91:100	0:108	34	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_35		Почти тысячу лет жили ашшурцы тихо-мирно, наживали денежки, а подчинялись то Вавилону, то хурритскому государству Митанни, занимавшему верховья Евфрата.	135:143	0:152	35	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_36		В том же месте, где от тропы на Калдахвары сворачивают на Агепсту (вправо), необходимо свернуть влево и уже через час можно достигнуть вершины Пшегишхвы, с которой открывается обширный вид на озеро Рица, долину Геги, на Предзыбский хребет, Арбику (2660 м) и Аг-Ак (2 740 м) в верховьях Геги.	276:285	0:291	36	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_37		Синтипы, 8o, 13n из Аксу-Джабаглинскогоо заповедника (верховья рек Большой и Малый Балдабрек).	54:62	0:94	37	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_38		Маленький караван за четыре дня прошел, через невысокие перевалы Терскей Ала-тау в. верховья реки.	84:92	0:98	38	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_39		Ответвляется от старой ялтинской вскоре после моста через балку Деймень-Дере, выше выходит на склон этой же балки и в верховьях разделяется, ответвления пересекают балку.	118:127	0:170	39	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_40		Чтобы использовать полнее пребывание в Оймяконе, я решил, закончив все хозяйственные дела, съездить вверх по Оймяконской долине, в верховья Индигирки, к горячему источнику Сытыган-Сылба.	131:139	0:186	40	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_41		И, хотя выглядело оно столь же дивно, как два солнышка в небе или, скажем, плывущие с верховьев бревна, но причина его была на сей раз более или менее ясна.	86:95	0:156	41	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_42		Только один раз удэхейцы сделали попытку забраться в самые верховья Анюя.	59:67	0:73	42	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_43		"В этом случае прохождение верховьев Учемчека будет неплохой ""разминкой"" перед препятствиями на Джилусу."	27:36	0:103	43	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_44		С гребня Чертовой горы можно спуститься к голубому озеру в верховьях Шумки (спуск занимает около часа) и далее -- вниз в долину Теберды (см. предыдущий маршрут).	59:68	0:161	44	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_45		Катастрофические спуски Дархатского и Хубсугульского ледниково-подпрудных озер в Северной Монголии не могли не вызывать такой же эффект в Енисейском подпрудном озере, в результате чего приходил в действие крупнейший сибирский Каз-Кетский спиллвей (на месте современного низкого водораздела между бассейнами рек Енисея и Оби в верховьях рек Кеть и Каз), который запускал в работу всю грандиозную систему стока пресноводных ледниково-подпрудных морей Северной Азии.	326:335	0:463	45	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_46		Владимирцов с Барадийным едут на восток Монголии, в верховья рек Толы, Кэрулена проверить или найти старинные монгольские названия местностей.	52:60	0:142	46	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_47		Соседняя долина, Эльгына, была Кобяковской, а верховьями Генка граничил с Сашкой Лепехиным.	46:56	0:91	47	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_48		От этого ущелья до верховьев реки столько, сколько до ее устья.	19:28	0:63	48	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_49		"Сейчас в бассейне Чусовой, в верховьях реки золото добывает старательская артель ""Крылатская""."	30:39	0:94	49	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_50		Перевал, поднимающийся метров на пятьсот над долинами, представляет узкую седловину, с которой видны были на юге верховья Большого Еломана -- крутые горы с острыми гребнями и отрогами, а вдали -- часть плато водораздела Теректинского хребта с небольшими острыми вершинами и гребнями с полосами снега.	113:121	0:300	50	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_51		Именно к этому времени относятся следы обитания человека, обнаруженные в верховьях реки Суон в Западной Австралии.	73:82	0:114	51	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_52		Значит, надо было держаться от берега в таком расстоянии, чтобы резать овраги в самых их верховьях, но так как они были разной величины, то на обход их тратилось много времени.	89:98	0:176	52	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_53		Многие могли видеть, как на горных реках при сплаве леса, когда в верховьях сбрасывают запас воды, возникает крутой уступ, который бежит вниз по реке при резком перепаде уровня, набегая на спокойное, невозмущенное нижнее течение самой реки.	66:75	0:240	53	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_54		В феврале сюда приходили эвены с верховьев правых притоков реки Коркодон -- Рассохи и Сугоя -- для закупки товаров.	33:42	0:115	54	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_55		Он ответил, что коровы паслись в соседнем ущелье, где вода отравлена желчью небесного демона, недавно погибшего в верховьях реки.	114:123	0:129	55	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_56		Западнее 20 км заняты верховьями р. Секена, Гвандры и Клыч.	22:32	0:59	56	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_57		В верховьях Салуина или Иравади, где сплавщикам нужно доставлять к реке гигантские тиковые стволы, слон поистине незаменим.	2:11	0:123	57	rushifteval	ru
верховье	NOUN	1918	1918-1990	1918-1990_верховье_58		Над верховьями реки висело солнце, небо было безоблачным, и тундра, и пожелтевший кустарник сверкали радостным желтым цветом, снег исчез.	4:14	0:137	58	rushifteval	ru
верховье	NOUN	1992	1992-2016	1992-2016_верховье_59		Вид обитает в верховьях горных рек на высотах более 2 тыс. м. Типы.	14:23	0:67	59	rushifteval	ru
