lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2130-15		Чувствуется: сначала -- в гитлеровские времена -- была у кардинала забота о своем житейском самосохранении, потом -- после крушения гитлеризма -- забота о своем самосохранении в истории.	123:131	0:186
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2138-15		Арцыбашев же терпит крушение всякий раз, когда покидает чисто-физиологическую область; да и в ней даются ему только рефлексы мозга не головного.	20:28	0:144
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2132-15		Но пакт, заключенный с Москвой, мы, немцы, там, в Латвии, расценили как крушение наших надежд.	72:80	0:94
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2124-15		Мравинский подолгу смотрел в окно, много спал, часто просил пойти посмотреть -- не пьян ли машинист поезда, не устроит ли он крушения...	125:133	0:136
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2152-15		Вскоре подоспела подвода с нашими вещами, при которой был приказчик Григорий, взявшийся за хлопоты по приведению экипажа в порядок; мы же вернулись к станции и в ближайшей хате (еврейской) жена примачивала водой ссадины на лице; скажу здесь же, что они скоро зажили бесследно и что, вообще, наше крушение обошлось на диво благополучно.	296:304	0:335
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2134-15		Новые, трагические ноты зазвучали у Герцена при непосредственном ознакомлении с Европой, особенно после революции 1848 г. Этот горький опыт крушения буржуазно-демократических иллюзий оставил глубокий след и в его эстетике.	140:148	0:222
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2154-15		Ходили слухи о крушениях.	15:24	0:25
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2136-15		Незнакомка вновь сидела на прежнем месте, теперь он понимал, что она явилась спасти его от этой боли, от позора, от крушения.	116:124	0:125
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2147-15		В таком случае, какие моменты были самыми трудными Самым трудным моментом с тех пор, как я сам едва не расстался с жизнью, было крушение самолета моей компании Lauda Air в Таиланде.	128:136	0:181
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2161-15		Выскажу парадоксальную мысль: Союз земств и городов, торгово-промышленные комитеты, масонские ложи, в которых произошла антицарская эмансипация большинства будущих членов Временного правительства, наконец, сама Февральская революция и последовавшее крушение экономической системы -- всего этого могло бы не быть, если бы существовавшие антимонопольные нормы исполнялись так же, как при Александре III.	249:257	0:401
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2155-15		Однако совершенно невозможно понять, почему в таком случае ни безумие, ни полубезумие, ни четвертьбезумие не посетило графа в тот миг вторичного -- и куда более страшного! -- крушения грузинского блаженного царства, когда, разбирая бумаги покойной, он обнаружил свидетельства ее неверности и доказательства тому, что считавшийся незаконно драгоценным плодом их взаимно преданной любви Михаил Шумский -- вовсе не его сын.	175:183	0:420
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2159-15		В 1816 году они были возвращены после крушения наполеоновской империи.	38:46	0:70
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2149-15		Если расстояние между рельсами будет увеличиваться, то в обозримом будущем вопреки законам математики, но по законам жизни они пересекутся -- и произойдет взрыв и крушение, мало не покажется.	163:171	0:191
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2171-15		После этого радость палестинской улицы в день крушения нью-йоркских небоскребов, так возмутившая мировую общественность, не кажется столь уж непостижимой.	46:54	0:154
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2145-15		Говоря о законодательном регулировании отношений государства, собственников и журналистского коллектива компании, президент НАТ отметил, что "один из ключевых вопросов, связанных с законодательством -- это поиск выхода из того бермудского треугольника, внутри которого происходят крушения человеческих судеб, крушения целых телекомпаний.	280:288	0:337
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2157-15		Возможно, именно сдвиг в сознании, произошедший после крушения советской производственной идиллии и резкого падения престижа рабочих профессий, позволил городу пережить трансформацию НКМК.	54:62	0:188
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2153-15		В течение первых часов после взрыва на борту "Колумбии" американские эксперты говорили лишь о том, что крушение космического челнока не могло быть делом рук террористов.	103:111	0:169
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2143-15		Как всегда привычно считалось, глобальные кризисные и катастрофические явления, потрясения, катаклизмы по своим истокам носят двоякий характер: эти истоки могут лежать в окружающей среде (как в случае стихийных бедствий, эпидемий и т.п.) или же в обществе, в сфере социума (как в случае войн, крушений царств, народных смут).	293:301	0:325
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2141-15		Враждебно настороженные, переживали они первые бури революции, уверенные в скором крушении большевизма и в неизбежном возврате привычных старых порядков.	82:90	0:153
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2165-15		С крушением режима эта армия работников ГУЛАГа потеряла былую власть, которая несравнима ни с каким материальным благополучием, да его у них и не было, они и сами жили не намного лучше тех, кого охраняли.	2:11	0:204
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2139-15		Современники крушение Новогеоргиевска, обеспечившее спасение армии от полного разгрома, восприняли как трагедию, но отнюдь не как позор.	13:21	0:136
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2137-15		Из этого ещё не следует, что авторитет ООН автоматически упал ниже плинтуса, или что ЕС потерпело крушение.	98:106	0:107
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2135-15		Характерно, что и того и другого люто ненавидят коммунисты, видя в них виновников крушения коммунистического режима.	82:90	0:116
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2133-15		Но помимо того, с другой стороны, рассказанная выше история имеет особый, исполненный глубинного трагизма смысл -- она, по сути дела, явилась предвестником крушения всех начинаний Трубецкого и его собственной гибели.	156:164	0:216
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2131-15		После того как крушение "второго мира", коммунистической альтернативы, открыло перед Западом неограниченные возможности доминирования, система мировых конфликтов достаточно быстро превратилась в конфликты за ресурсы и выживание в рамках общего процесса "глобализаторской экспансии".	15:23	0:282
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2129-15		Крушение Шолохова не все воспримут с удовлетворением.	0:8	0:53
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2127-15		Крушение России или ее распад будут огромной, невосполнимой потерей для всего человечества" (с. 77).	0:8	0:100
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2163-15		В открытом виде высокая трагедия явилась только на излёте Ренессанса в результате крушения этого типа культуры, и в основном в других странах.	82:90	0:142
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2123-15		Таким образом, говоря о мензуральности, следует иметь в виду не только новый принцип деления длительностей, но и прекращение действия ритмических модальных формул, влекущее за собой крушение формульного, типизированного или синтагматического принципа мышления.	182:190	0:260
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2119-15		Одних по ночам увозили на Лубянку в фургонах с надписями "Хлеб", "Мясо", как после об этом напишет Солженицын, другие вступали в свою золотую пору, мечтая, чтоб она длилась, и опыт ушедших в небытие, горький опыт взлетов и крушений человеческих судеб по воле государевой ничему никого не учил.	223:231	0:293
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2117-15		Авария, крушение, катастрофа!	8:16	0:29
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2115-15		Он охотился за испанским галеоном около берегов Перу и потерпел крушение вдали от Коста-Рики.	64:72	0:93
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2173-15		Крушение партийной карьеры.	0:8	0:27
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2125-15		Если соображения момента заставляли его отступать от этой системы, если они увлекали его к захвату и к присоединению к французской территории стран, на которые он при правильном понимании своего же интереса не должен был бы посягать, то эти действия, существенно повредившие укреплению его власти, не только не содействовали развитию великого плана, лежавшего в основе его мысли, но лишь повели к его крушению и гибели.	401:409	0:419
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2169-15		Однако период политической нестабильности, связанной с крушением старых институтов и отсутствием новых, когда на смену традиционным монархиям приходят молодые демократии, а их, в свою очередь, сменяют авторитарные режимы, может растянуться на века.	55:64	0:248
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2167-15		Да, под силу это музыке, даже представленной всего лишь полунапеванием под скромный гитарный аккомпанемент, гигантски раздвинуть рамки повествования, внести некий надсловесный смысловой план -- "так, что два маляра, постигшие законы физики ("раскрутили шарик наоборот"), действуют уже не в пределах котельной, куда они периодически, следуя фабуле, спускаются за идейной поддержкой, но в масштабах Земного Шара, потерпевшего крушение"5.	424:434	0:435
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2121-15		Под воздействием крушения колониальных империй и культурной эмансипации стран и народов самых разных регионов мира термин "культура" начал использоваться не в единственном евроцентристском, а во множественном числе, что и было зафиксировано в документах ЮНЕСКО.	17:25	0:261
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2151-15		Здесь уже какая-то индустриальная мистика, сакральная пляска дикарей после крушения сильного противника.	75:83	0:104
