lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6453-14		Если говорить о моих желаниях, то самое искреннее из них состояло бы в том, чтобы никакого юбилея в этот несчастный для нашей родины год не было.	91:97	0:145
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6447-14		В пятьдесят пятом справлял юбилей.	27:33	0:34
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6441-14		Он был убежденным материалистом, хотя я видел его скорей сенсуалистом; и он же до всякого "эстетизма" был первым московским эстетом своего времени; так: еще в семидесятых годах, насчитывая у Пушкина лишь с десяток формально безукоризненных стихотворений, он провозгласил первым поэтом гонимого и непризнанного Фета; но, поклоняясь поэту, ненавидел "крепостника"; когда Фета признали и стали справлять его юбилей, то среди пены похвал речь Танеева Фету прозвучала едким уколом.	405:411	0:476
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6455-14		В воскресенье, 22-го, предстоял юбилей Горького -- 25 лет его писательской деятельности.	32:38	0:88
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6439-14		И сегодня, в день великого ленинского юбилея, мы вновь торжественно заявляем перед народами всего мира: -- Реалистически мыслящие круги в буржуазных странах, на деле признающие принципы мирного сосуществования, могут быть уверены в том, что найдут в Советском Союзе партнера, готового к развитию взаимовыгодного сотрудничества.	38:44	0:327
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6437-14		А потом приходилось выступать на каком-нибудь юбилее и говорить о светлом будущем трудящихся масс.	46:52	0:98
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6431-14		Тем более, что вам надо готовиться к вашему юбилею.	44:50	0:51
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6435-14		30 декабря 1929 г. Двадцатилетний юбилей Афиши выступлений Маяковского за двадцать лет расклеены даже на потолке в столовой -- не поместились на стенах комнат.	34:40	0:159
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6459-14		Он сразу занял очень много места в президиуме, и стало казаться, что это его юбилей, а вовсе не Кораблева.	77:83	0:106
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6433-14		Торжественное празднование юбилея Никейского Собора открылось богослужением в Вестминстерском аббатстве, а потом в течение нескольких дней бывали торжественные службы то в одной, то в другой лондонской церкви, и назначались собрания с лекциями в громадных общественных залах.	27:33	0:275
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6445-14		Стихотворение мальчика Юрочки было напечатано в сборнике памяти Юрьева; в нем мальчик Юра уже поминает с тоскою о вольнице Новгорода; вскоре запереводил он армянских поэтов; до этого, кажется, справил: десятилетний свой юбилей; сколько же юбилеев справлял Алексей Николаевич Помнится мне, что появленье супругов Веселовских у нас за столом привносило торжественность необычайную, точно сама атмосфера наигрывала марш-фюнебр: сам, сама -- конкурировали в величии.	220:226	0:462
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6429-14		Электромеханический завод отметил десятилетний юбилей своей рабочей капеллы.	47:53	0:76
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6473-14		Я дочитываю газеты "Правда" и "Красная", высланные мне моим сыном как номера, посвященные описанию юбилея Российской академии наук.	99:105	0:131
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6475-14		Ведь если вы этого не сделаете, мы не сможем ваш роман переиздать и не сможем провести ваш юбилей.	91:97	0:98
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6471-14		Поэтому так радостно, с таким энтузиазмом трудящиеся готовятся к встрече великого юбилея.	82:88	0:89
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6477-14		Он мог не заметить меня, как он не заметил меня на юбилее Кораблева.	51:57	0:68
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6479-14		Сегодня, к юбилею, я, стало быть, получил еще подарочек.	11:17	0:56
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6485-14		Леониду Филатову* -- 50 Мне не раз приходилось выступать на всяких юбилеях, презентациях и торжествах, но обычно было легче, потому что виновниками торжеств, как правило, выступали старшие товарищи.	67:74	0:198
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6469-14		Очерки (Марксист и пр.), Великий враг (охотничий рассказ), Мой юбилей (охотничий рассказ), Рябчики (детский рассказ, начало весны).	63:69	0:131
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6461-14		И зачем взялся Федин сказал Тамаре, что Союз решил отпраздновать мой юбилей, [нрзб.] Написал-таки статью для "Ньюс".	69:75	0:116
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6457-14		Славному юбилею мы посвящаем этот номер журнала.	9:15	0:48
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6467-14		Еще в 1900 году Куропаткин поручил мне обсудить вопрос -- чем нам ознаменовать этот юбилей, причем предупредил, что Комитет министров решил не испрашивать никаких милостей и не устраивать торжеств.	84:90	0:197
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6483-14		Еврейский драматический театр в ознаменование юбилея устраивает декаду, посвященную Шолом-Алейхему.	46:52	0:99
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6481-14		В нынешнем году Академия наук СССР отмечает свой 250-летний юбилей.	60:66	0:67
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6465-14		Вы помните, они сцепились на юбилее юноши Лимонова.	29:35	0:51
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6427-14		В 1906 г. праздновался двадцатипятилетний юбилей гимназии М. Н. Стоюниной.	42:48	0:74
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6463-14		А пришли они или не пришли -- это уж как вышло, и когда деду справляли юбилей, Пустырь справлял юбилей поколению.	71:77	0:113
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6449-14		Говорили, что к 19 февраля, дню юбилея, революционеры припасли грандиозный сюрприз.	32:38	0:83
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6451-14		Как общий праздник нашей литературы и комсомола восприняли они празднование 70-летнего юбилея М. А. Шолохова.	87:93	0:109
