lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2003-14		На другом снимке над тушей убитого кабана красовался щеголеватый мужчина с усиками и прилизанными волосами, в охотничьем костюме, с ружьем и патронташем; фатоватое, самодовольное лицо -- как я предположил, муж пани, Тадеуш Гролинский.	35:41	0:234
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2011-14		Надо было думать, что тот или та, кто теперь приближался к кошке, был именно кабан, только очень маленький.	77:82	0:107
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2007-14		В громадном вестибюле был сделан камин, в котором свободно можно было зажарить целого кабана.	86:92	0:93
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2001-14		Лед нарезался большими параллелепипедами, называемыми "кабанами".	55:63	0:65
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2009-14		-- Зимняя охота на кабанов.	19:26	0:27
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2013-14		В этом же слое были найдены зубы благородного оленя, козули и кабана, т. е. представителей современной фауны.	62:68	0:109
кабан	NOUN	1918	1918-1990	1918-1990_кабан_1999-14		Около полуразрушенного шалаша испуганно скорчился святой Антоний, на него идут свинья, одетая женщиной, обезьяна в смешном колпаке; всюду ползают различные гады; под столом, неведомо зачем стоящим в пустыне, спряталась голая женщина; летают ведьмы; скелет какого-то животного играет на арфе; в воздухе летит или взвешен колокол; идет царь с головой кабана и рогами козла.	349:355	0:371
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2005-14		Глядя на перерытый дикими кабанами приусадебный участок Камуга, чегемцы по-своему оценили случившееся.	26:34	0:102
кабан	NOUN	1918	1918-1990	1918-1990_кабан_1997-14		У нас и хаты, и кони, и коровы, и кабаны, и плуги, а, может, у кого и косилка с жнейкой.	34:40	0:88
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2029-14		Имел паспорт и Молодец, с паспортом жил и Василий Иванович, шестнадцатипудовый кнур*, которого я давно вывез из опытной станции, -- чистокровный англичанин, названный Василием Ивановичем в честь старого Трепке. * Кнур -- кабан (укр.) Вокруг этих знатных иностранцев -- немца, бельгийца и англичанина -- легче было организовать настоящее племенное хозяйство.	221:226	0:357
кабан	NOUN	1918	1918-1990	1918-1990_кабан_1993-14		Нюра повернула голову вправо и увидела свое крыльцо и кабана Борьку, который по-прежнему рыл землю.	54:60	0:99
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2027-14		Так, чрезмерная охрана копытных привела к тому, что лоси из редкого, исчезающего вида кое-где превратились в истребителей пригородных лесов, кабаны стали вредить сельскому и лесному хозяйству.	141:147	0:192
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2025-14		-- Чего это ты ко мне заходил -- спросил Тимур, исподлобья поглядывая на него глазами затравленного кабана.	100:106	0:107
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2023-14		Как кабан.	4:9	0:10
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2021-14		Зимой, если снега выпадут глубокие, амурские туземцы охотятся за кабанами на лыжах.	65:73	0:83
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2019-14		Кавказские рассказы Желтая круча В заповеднике на Северном Кавказе любимейшее мое место -- это Желтая круча, где собирается очень много разных зверей, особенно кабанов.	160:167	0:168
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2031-14		А собака повертелась вокруг меня, землю кругом нюхает, нашла поблизости внутренности кабана и давай их пожирать.	85:91	0:112
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2033-14		Из разбитого окна на меня смотрели налитые кровью маленькие глазки лохматого дикого кабана.	84:90	0:91
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2035-14		Но охотники знали, что загнанный в трущобы кабан яростно защищает свое звериное существование, и поэтому все, кроме Елизаветы и Анны, выехали в поле с оружием.	43:48	0:159
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2037-14		Когда над туманным Днепром забрезжил рассвет, охотники стали трубить в рога, и псы, как безумные, бросились выгонять кабанов из чащи.	117:124	0:133
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2039-14		Выстрел на близком расстоянии сразу свалил кабана, остальные испугались и бросились бежать к лесу.	43:49	0:98
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2041-14		Ширина этих полос была по длине "кабана".	33:39	0:41
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2045-14		Отец рассказывал, что в лесу водятся и волки, и дикие кабаны, и даже медведи, вывороченные, вставшие дыбом корни и показались ему вначале медведем.	54:60	0:147
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2043-14		Прямо на кострах посреди Кремлевской площади жарились целиком на вертелах туши быков, диких кабанов и оленей.	92:99	0:109
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2017-14		Ну, и свиней, конечно, не менее двух -- укормный кабан и меньшой, на будущий год, подсвинок.	49:54	0:92
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2015-14		Игнатий Парфенович поворачивал косматую голову с черной щетиной на скулах и подбородке, похожий на взъерошенного, готового к прыжку кабана, и невольно раздумывал: "Что случится с рассудительным храбрецом Северихиным Какая судьба ожидает полутатарина-полурусского, бесшабашного Дериглазова, чуть не расстрелянного Азиным И тем же Азиным назначенного командиром Национального батальона Или создатель бронепоезда Федот Пирогов -- суровый рыжебородый мужик.	132:138	0:453
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2051-14		Теперь Гржибовский резал нового кабана.	32:38	0:39
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2049-14		А мне не придется потрошить убитых лисиц и кабанов Она начала работать в конторе, и через неделю все прорабы, включая Павла Петровича Михалева, стали бегать в контору с делом и без дела.	43:50	0:186
кабан	NOUN	1918	1918-1990	1918-1990_кабан_1995-14		Гости, не дожидаясь хозяина, пили и ели; атаман, подымая ковш с вином, крикнул: -- Пьем, атаманы-молодцы, за малую гульбу, что нынче в поле была, -- кабан убит доброй!	149:154	0:167
кабан	NOUN	1918	1918-1990	1918-1990_кабан_2047-14		Тут только я заметил, что удэхеец, у которого кабан сломал копьё, сидел на снегу и зажимал рукой на ноге рану, из которой обильно текла кровь.	46:51	0:142
